Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList,NumLists,CorrectionProcedure,ex1,ex2,ex3,ListType,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Label,Ports Used,,,,,,,,,,,,,,,
Oberon,2012.02.20,45,23,A,A,-,1,bl,3.166667,376.4333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,5,5,sc.20420,Chamber 3,40,4,2,-,5,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,46,23,B,B,-,1,bl,0.7333333,377.1667,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,7,7,sc.20422,Chamber 3,40,4,2,-,5,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,47,23,C,C,-,1,bl,2.516667,379.6833,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,0,0,sc.20424,Chamber 3,40,4,2,-,5,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,48,23,D,D,ABCD,1,1,0.45,380.1333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,12,12,sc.20426,Chamber 3,40,4,2,-,5,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,49,24,A,A,-,1,bl,1.75,385.5,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,4,4,sc.20420,Chamber 3,40,4,2,-,4,10,13,9,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,50,24,B,B,-,1,bl,1.6,387.1,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,10,10,sc.20422,Chamber 3,40,4,2,-,4,10,13,9,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,51,24,C,C,-,1,bl,0.4,387.5,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,13,13,sc.20424,Chamber 3,40,4,2,-,4,10,13,9,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,52,24,D,D,ABCD,1,1,0.45,387.95,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,9,9,sc.20426,Chamber 3,40,4,2,-,4,10,13,9,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,53,25,A,A,-,1,bl,1.216667,392.7333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,10,10,sc.20420,Chamber 3,40,4,2,-,10,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,54,25,B,B,-,1,bl,1,393.7333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,5,5,sc.20422,Chamber 3,40,4,2,-,10,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,55,25,C,C,-,1,bl,2.15,395.8833,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,8,8,sc.20424,Chamber 3,40,4,2,-,10,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,56,25,D,D,ABCD,1,1,0.5333333,396.4167,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,7,7,sc.20426,Chamber 3,40,4,2,-,10,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,57,26,A,A,-,1,bl,2.516667,402.5167,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,15,15,sc.20420,Chamber 3,40,4,2,-,15,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,58,26,B,B,-,1,bl,1.383333,403.9,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,10,10,sc.20422,Chamber 3,40,4,2,-,15,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,59,26,C,C,-,1,bl,0.4666667,404.3667,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,2,2,sc.20424,Chamber 3,40,4,2,-,15,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,60,26,D,D,ABCD,1,1,0.3833333,404.75,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,0,0,sc.20426,Chamber 3,40,4,2,-,15,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,61,27,A,A,-,1,bl,3.283333,411.5333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,4,4,sc.20420,Chamber 3,40,4,2,-,4,8,15,12,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,62,27,B,B,-,1,bl,0.6833333,412.2167,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,8,8,sc.20422,Chamber 3,40,4,2,-,4,8,15,12,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,63,27,D,C,ABD,0,0,0.4,412.6167,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,12,15,sc.20424,Chamber 3,40,4,2,-,4,8,15,12,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,64,28,A,A,-,1,bl,3.15,423.0667,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,2,2,sc.20420,Chamber 3,40,4,2,-,2,3,13,15,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,65,28,B,B,-,1,bl,2.733333,425.8,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,3,3,sc.20422,Chamber 3,40,4,2,-,2,3,13,15,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,66,28,C,C,-,1,bl,0.4666667,426.2667,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,13,13,sc.20424,Chamber 3,40,4,2,-,2,3,13,15,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,67,28,D,D,ABCD,1,1,0.5,426.7667,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,15,15,sc.20426,Chamber 3,40,4,2,-,2,3,13,15,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,68,29,A,A,-,1,bl,2.616667,432.7333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,0,0,sc.20420,Chamber 3,40,4,2,-,0,11,6,13,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,69,29,B,B,-,1,bl,0.45,433.1833,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,11,11,sc.20422,Chamber 3,40,4,2,-,0,11,6,13,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,70,29,C,C,-,1,bl,1.55,434.7333,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,6,6,sc.20424,Chamber 3,40,4,2,-,0,11,6,13,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,71,29,D,D,ABCD,1,1,0.3666667,435.1,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,13,13,sc.20426,Chamber 3,40,4,2,-,0,11,6,13,0,0,0,0,0,0,0,0,0,0,0,0
Oberon,2012.02.20,72,30,A,A,-,1,bl,1.216667,439.85,08:50,1,20420 20422 20424 20426,4,1,off,-,-,-,-,11,11,sc.20420,Chamber 3,40,4,2,-,11,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0
