Sub,Date,Press,Trial,ItemPressed,CorrectItem,Progress,PressAccuracy,TrialAccuracy,RT,SessionTime,TotalTime,ListNum,ListPics,ItemsInList,NumLists,CorrectionProcedure,ex1,ex2,ex3,ListType,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Label,Ports Used,,,,,,,,,,,,,,,
Macduff,2007.02.22,72,31,A,A,-,1,bl,2.266667,340.8667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,0,0,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,73,31,B,B,-,1,bl,0.8833333,341.75,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,5,5,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,74,31,C,C,-,1,bl,0.7833333,342.5333,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,4,4,sc.0025,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,75,31,D,D,ABCD,1,1,0.55,343.0833,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,15,15,sc.0026,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,76,32,A,A,-,1,bl,2,349.0333,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,8,8,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,77,32,B,B,-,1,bl,1.05,350.0833,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,2,2,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,78,32,C,C,-,1,bl,0.9666667,351.05,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,9,9,sc.0025,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,79,32,D,D,ABCD,1,1,0.4,351.45,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,13,13,sc.0026,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,80,33,A,A,-,1,bl,1.133333,356.4667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,2,2,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,81,33,B,B,-,1,bl,1.75,358.2,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,12,12,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,82,33,C,C,-,1,bl,1.75,359.95,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,13,13,sc.0025,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,83,33,D,D,ABCD,1,1,0.4166667,360.3667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,9,9,sc.0026,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,84,34,A,A,-,1,bl,1.4,365.5167,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,14,14,sc.0023,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,85,34,B,B,-,1,bl,1.25,366.7667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,8,8,sc.0024,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
Macduff,2007.02.22,86,34,C,C,-,1,bl,0.9,367.6667,10:06,1,0023 0024 0025 0026,4,1,off,-,-,-,-,7,7,sc.0025,Chamber 4,60,4,2,-,,,,,,,,,,,,,,,,
