Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?	LowHighPBSC	LowvsMedPBSC	MedvsHighPBSC	LoMedvsHighPBSC	LovsMedHighPBSC
lash	2010.07.02	29	3	1	threerisk	High	3	0.5	3.617	<n/a>	0	6	6	0.481	450.8	453.317	462.6	463.1	5	bl	bl	7.216667	2	6	-2.831001	Right	1512	1512	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	30	2	1	threerisk	High	3	0.85	3.983	<n/a>	1	10	10	0.481	470.883	473.583	483.267	484.117	11	bl	bl	7.966667	2	6	-1.746071	Right	475	475	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	31	1	1	threerisk	High	3	1.35	4.217	<n/a>	0	7	7	0.481	491.9	495.233	505.1	506.45	6	bl	bl	8.65	2	6	-0.6936891	Right	577	577	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	32	3	0	threerisk	Medium	3	0.717	2.333	1	0	4	5	0.481	514.283	519.167	527.117	527.833	4	bl	bl	6.1	0	6	-0.6728784	Middle	462	611	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	33	3	0	threerisk	Low	3	2.067	5.333	1	0	7	10	0.481	530.833	531.567	542.6	544.667	10	bl	bl	10.53333	0	5	-1.652692	Left	697	83	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	34	2	1	threerisk	High	3	1.433	4.917	<n/a>	0	5	5	0.481	547.667	548.417	558.933	560.367	3	bl	bl	9.383333	2	6	-0.6031113	Right	2079	2079	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	35	1	1	threerisk	High	3	0.533	4.933	<n/a>	0	4	4	0.481	568.15	572.7	583.283	583.817	4	bl	bl	8.55	2	6	0.414982	Right	2345	2345	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	36	3	1	threerisk	Medium	3	1.65	2.683	<n/a>	2	7	7	0.481	591.983	594.15	602.5	604.15	8	bl	bl	7.433333	0	6	0.4025326	Middle	2189	2189	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	37	3	0	threerisk	Low	3	1.917	4.85	0	2	5	6	0.481	608.55	609.75	620.25	622.167	9	bl	bl	9.85	0	9	-0.6095434	Left	2253	1395	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	38	1	0	threerisk	Low	3	2.1	7.517	0	0	7	5	0.481	624.817	625.683	638.85	640.95	5	bl	bl	12.7	2	10	-1.591257	Left	29	66	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	39	2	0	threerisk	Low	3	2.167	5.733	0	1	7	11	0.481	646.217	648.167	659.583	661.75	11	bl	bl	11.01667	0	6	-2.543519	Left	1208	2419	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	40	2	0	threerisk	Low	3	1.65	5.917	0	0	4	6	0.481	664.667	665.517	677.067	678.717	5	bl	bl	10.63333	0	7	-3.467214	Left	1843	2310	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	41	2	1	threerisk	Low	3	2.05	6.433	<n/a>	0	11	11	0.481	681.55	682.75	694.85	696.9	9	bl	bl	11.58333	0	8	-4.363197	Left	2078	2078	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	42	3	1	threerisk	Low	3	0.817	6.783	<n/a>	2	9	9	0.481	699.683	700.517	712.95	713.767	8	bl	bl	10.68333	0	9	-5.232301	Left	1967	1967	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	43	2	1	threerisk	Low	3	0.75	7.017	<n/a>	0	5	5	0.481	716.533	717.65	730.267	731.017	3	bl	bl	10.8	2	10	-6.075332	Left	2162	2162	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	44	2	1	threerisk	High	3	1.15	4.183	<n/a>	0	4	4	0.481	735.867	743.4	753.217	754.367	5	bl	bl	8.4	2	6	-4.893072	Right	895	895	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	45	1	0	threerisk	Low	3	1.817	7.15	0	0	6	4	0.481	762.133	766.633	779.45	781.267	7	bl	bl	12.06667	0	6	-5.74628	Left	1921	424	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	46	1	1	threerisk	Medium	3	1.283	4.117	<n/a>	0	4	4	0.481	784.183	784.85	794.6	795.883	4	bl	bl	8.466667	0	7	-5.573892	Middle	2097	2097	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	47	2	1	threerisk	Low	3	1.083	7.117	<n/a>	0	11	11	0.481	800	800.75	813.533	814.617	8	bl	bl	11.3	2	10	-6.406675	Left	2129	2129	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	48	3	1	threerisk	High	3	0.6	4.5	<n/a>	0	4	4	0.481	819.45	822.667	832.817	833.417	8	bl	bl	8.2	2	6	-5.214475	Right	655	655	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	49	2	1	threerisk	Medium	3	0.9	3	<n/a>	1	9	9	0.481	841.2	845.433	854.083	854.983	7	bl	bl	6.983333	0	6	-5.058041	Middle	1760	1760	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	50	1	1	threerisk	Medium	3	1.433	4.883	<n/a>	0	6	6	0.481	859.367	860.55	871.05	872.483	4	bl	bl	9.366667	2	9	-4.906299	Middle	1631	1631	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	51	2	1	threerisk	High	3	1.967	4.467	<n/a>	0	4	4	0.481	878.817	882.117	892.2	894.167	3	bl	bl	9.483333	2	6	-3.75911	Right	1620	1620	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	52	1	1	threerisk	High	3	1.25	5.017	<n/a>	0	6	6	0.481	902.317	904.367	915.033	916.283	6	bl	bl	9.35	2	6	-2.646337	Right	1878	1878	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	53	3	0	threerisk	Low	3	1.783	6.65	1	0	4	5	0.481	924.083	927.95	940.233	942.017	9	bl	bl	11.51667	0	6	-3.566947	Left	837	1004	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	54	3	1	threerisk	Low	3	1.1	6.8	<n/a>	1	6	6	0.481	944.95	948.617	961.05	962.15	6	bl	bl	10.96667	0	7	-4.459939	Left	2290	2290	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	55	1	1	threerisk	Low	3	0.867	7.35	<n/a>	0	6	6	0.481	964.967	965.6	978.633	979.5	10	bl	bl	11.33333	0	8	-5.32614	Left	1885	1885	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	56	3	1	threerisk	Low	3	1.4	8.383	<n/a>	1	9	9	0.481	982.267	983.1	997.117	998.517	7	bl	bl	12.86667	0	9	-6.166356	Left	1698	1698	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	57	2	0	threerisk	Low	3	1.333	7.733	0	0	4	7	0.481	1001.183	1002.05	1015.45	1016.783	8	bl	bl	12.16667	2	10	-6.981366	Left	208	1676	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	58	3	0	threerisk	Medium	3	1.267	3.267	1	1	6	5	0.481	1021.983	1024.017	1032.917	1034.183	8	bl	bl	7.6	0	6	-6.771925	Middle	604	1145	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	59	1	1	threerisk	Medium	3	1.067	3.433	<n/a>	0	6	6	0.481	1037.167	1038.383	1047.433	1048.5	3	bl	bl	7.55	0	5	-6.568767	Middle	1498	1498	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.02	60	2	1	threerisk	Medium	3	0.75	4.583	<n/a>	0	5	5	0.481	1053.133	1053.783	1064.033	1064.783	9	bl	bl	8.433333	2	8	-6.371704	Middle	1825	1825	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.481	<n/a>	<n/a>	0.428	0.274
lash	2010.07.05	1	3	0	threerisk	Low	3	1.15	2.15	0	0	4	5	0.536	1.1	1.383	9.133	10.283	6	bl	bl	6.366667	0	6	-1	Left	771	688	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	2	3	0	threerisk	Low	3	1.15	1.1	0	0	14	6	0.536	13.883	14.4	21.217	22.367	12	bl	bl	5.4	0	7	-1.97	Left	1578	2209	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	3	3	1	threerisk	Medium	3	0.7	0.8	<n/a>	1	5	5	0.536	25.2	25.933	32.4	33.1	9	bl	bl	4.6	2	8	-1.9109	Middle	1776	1776	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	4	3	1	threerisk	Medium	3	1.317	1.017	<n/a>	0	6	6	0.536	39.3	41.517	48.15	49.467	4	bl	bl	5.383333	0	6	-1.853573	Middle	2290	2290	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
lash	2010.07.05	5	2	0	threerisk	Low	3	1.55	1.967	1	1	5	10	0.536	54.267	54.767	62.417	63.967	8	bl	bl	6.633333	0	9	-2.797966	Left	1341	127	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.536	<n/a>	<n/a>	0.438	0.306
