Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?	LowHighPBSC	LowvsMedPBSC	MedvsHighPBSC	LoMedvsHighPBSC	LovsMedHighPBSC	
lash	2009.03.25	45	2	1	threerisk	High	3	0.817	6.6	<n/a>	0	8	8	0.699	764.733	765.333	770.033	770.85	5	bl	bl	2.933333	2	7	4.732489	Right	0573	0573	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	46	2	1	threerisk	High	3	1.2	6.917	<n/a>	0	5	5	0.699	784.467	788.617	793.35	794.55	5	bl	bl	3.35	2	6	5.590515	Right	1095	1095	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	47	2	0	threerisk	Low	3	1.517	4.867	1	1	8	4	0.699	808.483	812.567	817.3	818.817	5	bl	bl	3.666667	0	6	4.422799	Left	2107	1433	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	48	2	1	threerisk	High	3	0.7	7.283	<n/a>	0	5	5	0.699	826.75	827.367	831.083	831.783	5	bl	bl	1.85	2	7	5.290115	Right	1925	1925	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	49	2	1	threerisk	High	3	1.05	7.283	<n/a>	0	8	8	0.699	846.083	852.617	857.333	858.383	5	bl	bl	3.2	2	6	6.131412	Right	2161	2161	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	50	2	1	threerisk	High	3	1.617	7.85	<n/a>	0	6	6	0.699	872.617	875.533	880.25	881.867	5	bl	bl	3.75	2	6	6.947469	Right	0380	0380	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	51	2	1	threerisk	High	3	0.733	8.017	<n/a>	0	8	8	0.699	896.633	900.833	905.55	906.283	5	bl	bl	2.866667	2	6	7.739045	Right	0947	0947	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	52	2	0	threerisk	Low	3	1.4	4.533	1	1	7	8	0.699	921.217	929.433	934.167	935.567	5	bl	bl	3.55	0	6	6.506874	Left	1478	0550	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	53	2	0	threerisk	Low	3	0.6	4.867	1	1	7	6	0.699	943.167	943.767	948.467	949.067	5	bl	bl	2.716667	0	7	5.311668	Left	0029	1189	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	54	2	1	threerisk	Low	3	1.25	5.9	<n/a>	0	6	6	0.699	956.867	958.617	963.35	964.6	5	bl	bl	3.4	0	8	4.152318	Left	1403	1403	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	55	2	1	threerisk	Low	3	1.5	6	<n/a>	1	6	6	0.699	973.4	974	977.733	979.233	5	bl	bl	2.666667	2	9	3.027748	Left	0858	0858	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	56	2	1	threerisk	High	3	1.267	7.317	<n/a>	1	7	7	0.699	989.833	993.817	998.567	999.833	5	bl	bl	3.416667	2	6	3.936916	Right	1252	1252	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
lash	2009.03.25	57	2	0	threerisk	Low	3	1.767	6.633	1	1	4	7	0.699	1014.1	1016.817	1021.533	1023.3	5	bl	bl	3.9	0	6	2.818808	Left	2310	0516	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk	0.699	<n/a>	<n/a>	0.655	0.511
