Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?
lash	2009.03.03	10	2	0	threerisk	Low	3	0.633	0.883	1	1	4	5	0.544	120.117	120.667	125.383	126.017	5	bl	bl	2.783333	0	5	0	Left	1636	406	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	11	2	1	threerisk	Low	3	0.85	0.55	<n/a>	0	8	8	0.544	130.033	130.533	135.267	136.117	5	bl	bl	3.016667	0	6	0	Left	871	871	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	12	2	1	threerisk	Low	3	0.733	0.917	<n/a>	1	6	6	0.544	146.167	146.867	151.583	152.317	5	bl	bl	2.883333	0	7	0	Left	2183	2183	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	13	2	0	threerisk	Medium	3	4.567	4.067	0	0	5	8	0.544	156.167	156.75	161.467	166.033	5	bl	bl	6.716667	0	8	0	Middle	1792	972	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	14	2	1	threerisk	Low	3	1.25	0.517	<n/a>	0	4	4	0.544	173.167	173.917	178.633	179.883	5	bl	bl	3.4	0	8	0	Left	129	129	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	15	2	0	threerisk	Low	3	1.2	0.55	1	1	8	4	0.544	183.283	183.967	188.683	189.883	5	bl	bl	3.35	2	9	0	Left	582	2	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	16	2	1	threerisk	High	3	0.617	0.467	<n/a>	0	4	4	0.544	195.017	197.75	202.483	203.1	5	bl	bl	2.766667	2	6	0	Right	2003	2003	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	17	2	1	threerisk	High	3	1.05	0.6	<n/a>	0	7	7	0.544	210.483	213.15	217.867	218.917	5	bl	bl	3.183333	2	6	0	Right	668	668	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	18	2	1	threerisk	High	3	0.667	0.467	<n/a>	1	4	4	0.544	226.467	229.033	233.767	234.433	5	bl	bl	2.816667	2	6	0	Right	1938	1938	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	19	2	1	threerisk	High	3	1.25	0.467	<n/a>	1	8	8	0.544	241.817	245.467	250.183	251.433	5	bl	bl	3.383333	2	6	0	Right	1496	1496	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	20	2	1	threerisk	High	3	1.467	0.583	<n/a>	0	4	4	0.544	258.817	262.417	267.133	268.6	5	bl	bl	3.616667	2	6	0	Right	71	71	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	21	2	0	threerisk	High	3	1.467	0.767	1	1	5	6	0.544	276.083	281.4	286.117	287.583	5	bl	bl	3.616667	0	6	0	Right	2125	6	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	22	2	1	threerisk	Medium	3	1.067	1.567	<n/a>	0	4	4	0.544	294.783	295.533	300.233	301.3	5	bl	bl	3.2	0	2	0	Middle	651	651	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	23	2	0	threerisk	Medium	3	0.8	0.883	1	1	7	6	0.544	307.8	308.467	313.183	313.983	5	bl	bl	2.95	0	4	0	Middle	1962	1298	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	24	2	1	threerisk	Low	3	1.317	0.583	<n/a>	0	7	7	0.544	317.033	318.9	323.617	324.933	5	bl	bl	3.466667	0	4	0	Left	2316	2316	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	25	2	1	threerisk	Medium	3	1.117	0.45	<n/a>	1	5	5	0.544	328.667	330.067	334.767	335.883	5	bl	bl	3.25	0	5	0	Middle	1942	1942	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	26	2	0	threerisk	Low	3	1.167	0.717	1	1	4	7	0.544	340.35	341	345.717	346.883	5	bl	bl	3.3	0	7	0	Left	980	1862	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	27	2	0	threerisk	Low	3	1.15	0.5	1	0	8	5	0.544	350.533	351.3	356	357.15	5	bl	bl	3.283333	0	8	0	Left	289	1045	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	28	2	1	threerisk	Low	3	0.983	1.183	<n/a>	0	7	7	0.544	360.55	365.433	370.117	371.1	5	bl	bl	3.116667	2	9	0	Left	965	965	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	29	2	0	threerisk	Medium	3	0.783	0.65	1	1	8	4	0.544	376.967	381.183	385.933	386.717	5	bl	bl	2.966667	0	6	0	Middle	1764	1510	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	30	2	1	threerisk	Low	3	0.8	0.983	<n/a>	1	5	5	0.544	389.567	390.3	395.05	395.85	5	bl	bl	2.966667	0	6	0	Left	2379	2379	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	31	2	1	threerisk	High	3	0.717	0.583	<n/a>	1	6	6	0.544	399.95	400.517	405.233	405.95	5	bl	bl	2.866667	2	7	0	Right	2471	2471	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	32	2	0	threerisk	Low	3	1.817	0.917	1	1	7	8	0.544	413.583	418.2	422.917	424.733	5	bl	bl	3.966667	0	6	0	Left	1134	526	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	33	2	0	threerisk	Medium	3	0.85	1.15	1	0	6	8	0.544	428.717	429.333	434.017	434.867	5	bl	bl	2.966667	0	7	0	Middle	132	2041	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	34	2	1	threerisk	High	3	0.65	0.35	<n/a>	0	5	5	0.544	438.217	439.133	443.85	444.5	5	bl	bl	2.8	2	7	0	Right	471	471	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	35	2	1	threerisk	High	3	0.933	0.45	<n/a>	0	5	5	0.544	451.917	456.367	461.117	462.05	5	bl	bl	3.083333	2	6	0	Right	771	771	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	36	2	1	threerisk	High	3	0.917	0.5	<n/a>	1	4	4	0.544	469.45	473.183	477.9	478.817	5	bl	bl	3.066667	2	6	0	Right	1459	1459	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	37	2	1	threerisk	High	3	1.283	0.533	<n/a>	0	5	5	0.544	486.25	489.567	494.283	495.567	5	bl	bl	3.433333	2	6	0	Right	1297	1297	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	38	2	1	threerisk	High	3	0.75	0.367	<n/a>	1	5	5	0.544	503.067	507.833	512.55	513.3	5	bl	bl	2.883333	2	6	0	Right	1085	1085	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	39	2	0	threerisk	Low	3	1.4	0.717	1	0	4	7	0.544	520.617	524	527.717	529.117	5	bl	bl	2.55	0	6	0	Left	2090	1396	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	40	2	0	threerisk	Low	3	1.1	1.583	1	1	7	6	0.544	532.867	533.5	538.2	539.3	5	bl	bl	3.233333	0	7	0	Left	865	2371	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	41	2	1	threerisk	High	3	0.8	0.5	<n/a>	0	8	8	0.544	543.8	544.767	549.483	550.283	5	bl	bl	2.933333	2	8	0	Right	2502	2502	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	42	2	1	threerisk	High	3	1.033	0.517	<n/a>	0	4	4	0.544	557.9	559.983	564.717	565.75	5	bl	bl	3.183333	2	6	0	Right	2345	2345	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	43	2	1	threerisk	High	3	1.083	0.8	<n/a>	1	8	8	0.544	573.2	581.983	586.667	587.75	5	bl	bl	3.216667	2	6	0	Right	886	886	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	44	2	1	threerisk	High	3	0.633	0.4	<n/a>	0	4	4	0.544	596.617	600.317	605.017	605.65	5	bl	bl	2.766667	2	6	0	Right	11	11	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	45	2	1	threerisk	High	3	1.567	0.433	<n/a>	0	6	6	0.544	613	617.183	620.917	622.483	5	bl	bl	2.733333	2	6	0	Right	1613	1613	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	46	2	1	threerisk	High	3	0.917	0.483	<n/a>	1	8	8	0.544	629.85	634.2	638.9	639.817	5	bl	bl	3.05	2	6	0	Right	124	124	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	47	2	1	threerisk	High	3	1.2	0.483	<n/a>	0	5	5	0.544	650.233	650.717	655.417	656.617	5	bl	bl	3.333333	2	6	0	Right	1091	1091	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	48	2	0	threerisk	Low	3	0.75	1.817	1	1	7	8	0.544	664	667.133	671.867	672.617	5	bl	bl	2.9	0	6	0	Left	1187	2489	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	49	2	1	threerisk	High	3	1.017	0.483	<n/a>	0	6	6	0.544	677.483	678.15	682.883	683.9	5	bl	bl	3.166667	2	7	0	Right	877	877	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	50	2	1	threerisk	Low	3	1.617	1.133	<n/a>	1	5	5	0.544	691.433	698.833	703.567	705.183	5	bl	bl	3.766667	0	6	0	Left	565	565	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	51	2	0	threerisk	Low	3	1.583	0.55	1	0	8	6	0.544	709.35	709.917	714.65	716.233	5	bl	bl	3.733333	0	7	0	Left	1030	1011	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	52	2	1	threerisk	High	3	1.217	0.683	<n/a>	0	7	7	0.544	719.733	720.383	725.083	726.3	5	bl	bl	3.35	2	8	0	Right	1922	1922	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	53	2	1	threerisk	High	3	0.8	0.433	<n/a>	1	4	4	0.544	734.2	737.683	742.367	743.167	5	bl	bl	2.916667	2	6	0	Right	767	767	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	54	2	1	threerisk	High	3	1.067	0.783	<n/a>	1	5	5	0.544	750.567	755.567	759.3	760.367	5	bl	bl	2.233333	2	6	0	Right	244	244	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	55	2	0	threerisk	Low	3	0.983	0.933	1	1	4	7	0.544	768.067	774.1	778.817	779.8	5	bl	bl	3.133333	0	6	0	Left	1576	2189	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	56	2	1	threerisk	High	3	1.267	0.45	<n/a>	0	7	7	0.544	784.15	784.767	789.483	790.75	5	bl	bl	3.4	2	7	0	Right	2462	2462	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	57	2	1	threerisk	High	3	1.017	0.517	<n/a>	0	7	7	0.544	798.217	800.933	805.65	806.667	5	bl	bl	3.15	2	6	0	Right	823	823	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	58	2	1	threerisk	High	3	1.067	0.367	<n/a>	0	4	4	0.544	814.133	819.933	823.65	824.717	5	bl	bl	2.216667	2	6	0	Right	781	781	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	59	2	0	threerisk	Low	3	1.2	1.967	1	1	7	8	0.544	832	835.833	840.567	841.767	5	bl	bl	3.35	0	6	0	Left	696	1780	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.03.03	60	2	1	threerisk	Medium	3	1.783	0.6	<n/a>	0	8	8	0.544	846.783	847.983	851.7	853.483	5	bl	bl	2.933333	0	7	0	Middle	2268	2268	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	1	2	0	threerisk	Low	3	1.533	1.067	0	0	5	4	0.589	1.483	2.2	6.9	8.433	5	bl	bl	3.683333	0	6	0	Left	1744	1333	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	2	2	1	threerisk	Medium	3	0.817	0.5	<n/a>	1	6	6	0.589	12.883	13.2	17.933	18.75	5	bl	bl	2.966667	0	7	0	Middle	514	514	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	3	2	0	threerisk	Low	3	0.667	0.517	1	1	7	6	0.589	23.183	23.767	28.483	29.15	5	bl	bl	2.8	2	9	0	Left	1883	1256	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	4	2	1	threerisk	Low	3	1.783	1.033	<n/a>	1	4	4	0.589	34.25	39.9	44.633	46.417	5	bl	bl	3.933333	0	6	0	Left	1694	1694	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	5	2	1	threerisk	High	3	1.133	0.417	<n/a>	0	7	7	0.589	50.45	51.083	55.833	56.967	5	bl	bl	3.3	2	7	0	Right	696	696	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	6	2	1	threerisk	High	3	0.967	0.583	<n/a>	0	4	4	0.589	64.417	69.717	74.467	75.433	5	bl	bl	3.116667	2	6	0	Right	1358	1358	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	7	2	1	threerisk	High	3	1.3	0.733	<n/a>	0	7	7	0.589	82.95	86.35	91.083	92.383	5	bl	bl	3.45	2	6	0	Right	1242	1242	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	8	2	1	threerisk	High	3	0.65	0.767	<n/a>	0	4	4	0.589	100.067	104.267	111.067	111.717	5	bl	bl	2.8	2	6	0	Right	1263	1263	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	9	2	0	threerisk	Medium	3	1.967	0.833	1	0	5	6	0.589	119.4	124.317	129.05	131.017	5	bl	bl	4.116667	0	6	0	Middle	304	269	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	10	2	1	threerisk	Low	3	0.95	1.117	<n/a>	1	6	6	0.589	134	135.067	139.8	140.75	5	bl	bl	3.1	0	6	0	Left	1531	1531	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	11	2	0	threerisk	Low	3	1.317	0.583	1	0	8	5	0.589	144.95	146.35	151.067	152.383	5	bl	bl	3.45	0	7	0	Left	2467	95	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	12	2	0	threerisk	Medium	3	0.883	0.85	1	0	6	7	0.589	155.9	157.1	161.85	162.733	5	bl	bl	3.05	0	8	0	Middle	2409	2340	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	13	2	1	threerisk	Low	3	1.7	0.817	<n/a>	1	8	8	0.589	165.75	167.483	171.233	172.933	5	bl	bl	2.866667	0	8	0	Left	2372	2372	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	14	2	0	threerisk	Low	3	1.433	0.933	0	1	7	5	0.589	176.633	177.1	181.833	183.267	5	bl	bl	3.583333	2	9	0	Left	1430	1218	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	15	2	0	threerisk	Low	3	1.633	0.767	1	1	4	6	0.589	188.85	192.55	197.283	198.917	5	bl	bl	3.783333	0	6	0	Left	1491	254	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	16	2	1	threerisk	Low	3	2.75	1.017	<n/a>	0	7	7	0.589	202.733	204.367	209.1	211.85	5	bl	bl	4.9	0	7	0	Left	1795	1795	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	17	2	1	threerisk	High	3	0.7	0.783	<n/a>	1	4	4	0.589	215.817	216.817	221.55	222.25	5	bl	bl	2.85	2	8	0	Right	390	390	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	18	2	1	threerisk	Medium	3	1.117	1.183	<n/a>	1	7	7	0.589	230.183	237.417	242.117	243.233	5	bl	bl	3.233333	0	6	0	Middle	402	402	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	19	2	1	threerisk	High	3	0.9	0.383	<n/a>	1	5	5	0.589	248.3	252.633	257.35	258.25	5	bl	bl	3.05	2	8	0	Right	22	22	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	20	2	0	threerisk	Medium	3	1.35	1.183	1	1	6	8	0.589	265.767	274.383	278.117	279.467	5	bl	bl	2.5	0	6	0	Middle	1381	1259	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	21	2	0	threerisk	Low	3	1.383	0.933	1	1	6	4	0.589	282.833	291.117	295.85	297.233	5	bl	bl	3.55	0	6	0	Left	1528	730	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	22	2	1	threerisk	Low	3	1.283	1.9	<n/a>	0	6	6	0.589	301.2	301.717	306.45	307.733	5	bl	bl	3.433333	0	7	0	Left	1179	1179	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	23	2	1	threerisk	Low	3	0.95	0.883	<n/a>	0	7	7	0.589	312.533	314.05	318.783	319.733	5	bl	bl	3.1	0	8	0	Left	756	756	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	24	2	0	threerisk	Low	3	6.817	3.183	0	1	5	6	0.589	323.5	328.283	333	339.817	5	bl	bl	8.95	2	9	0	Left	515	1496	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	25	2	1	threerisk	High	3	1.517	0.5	<n/a>	1	4	4	0.589	347.633	352.833	357.567	359.083	5	bl	bl	3.666667	2	6	0	Right	705	705	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	26	2	0	threerisk	Medium	3	0.867	0.6	1	1	5	8	0.589	366.5	374.7	379.433	380.3	5	bl	bl	3.033333	0	6	0	Middle	1057	1422	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	27	2	1	threerisk	High	3	1.75	0.467	<n/a>	0	7	7	0.589	383.483	384.083	388.8	390.55	5	bl	bl	3.9	2	6	0	Right	877	877	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	28	2	1	threerisk	High	3	0.75	0.45	<n/a>	0	4	4	0.589	397.95	406.217	410.967	411.717	5	bl	bl	2.916667	2	6	0	Right	1461	1461	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	29	2	1	threerisk	High	3	1.217	0.7	<n/a>	0	7	7	0.589	419.1	424.383	429.117	430.333	5	bl	bl	3.366667	2	6	0	Right	8	8	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	30	2	1	threerisk	High	3	1.033	0.583	<n/a>	1	6	6	0.589	437.983	441.983	446.7	447.733	5	bl	bl	3.166667	2	6	0	Right	2292	2292	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	31	2	1	threerisk	High	3	1.65	0.517	<n/a>	0	8	8	0.589	455.25	461.333	466.083	467.733	5	bl	bl	3.816667	2	6	0	Right	117	117	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	32	2	1	threerisk	High	3	0.8	0.467	<n/a>	1	8	8	0.589	475.183	481.783	486.5	487.3	5	bl	bl	2.933333	2	6	0	Right	961	961	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	33	2	0	threerisk	Low	3	1.1	0.917	1	1	7	8	0.589	494.717	497.433	502.15	503.25	5	bl	bl	3.233333	0	6	0	Left	684	609	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	34	2	1	threerisk	High	3	1.583	0.5	<n/a>	1	7	7	0.589	507.25	508.067	511.767	513.35	5	bl	bl	2.716667	2	7	0	Right	522	522	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	35	2	1	threerisk	High	3	1.467	0.517	<n/a>	1	4	4	0.589	520.967	531.133	535.883	537.35	5	bl	bl	3.633333	2	6	0	Right	2506	2506	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	36	2	1	threerisk	High	3	1.017	0.467	<n/a>	0	7	7	0.589	544.817	557.617	562.35	563.367	5	bl	bl	3.166667	2	6	0	Right	85	85	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	37	2	1	threerisk	Medium	3	1.35	0.6	<n/a>	1	8	8	0.589	570.783	574.083	578.817	580.167	5	bl	bl	3.516667	0	6	0	Middle	955	955	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	38	2	1	threerisk	Low	3	1.55	0.633	<n/a>	0	4	4	0.589	584.567	585.283	590	591.55	5	bl	bl	3.683333	0	8	0	Left	468	468	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	39	2	1	threerisk	High	3	0.817	0.5	<n/a>	0	5	5	0.589	595.017	595.617	599.317	600.133	5	bl	bl	1.966667	2	9	0	Right	1553	1553	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	40	2	1	threerisk	High	3	0.783	0.467	<n/a>	0	4	4	0.589	607.867	614	618.733	619.517	5	bl	bl	2.933333	2	6	0	Right	971	971	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	41	2	1	threerisk	High	3	0.717	0.5	<n/a>	0	4	4	0.589	626.933	636.183	640.917	641.633	5	bl	bl	2.85	2	6	0	Right	886	886	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	42	2	1	threerisk	High	3	1.3	0.417	<n/a>	0	6	6	0.589	649.083	655.717	660.433	661.733	5	bl	bl	3.45	2	6	0	Right	1860	1860	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	43	2	1	threerisk	Low	3	0.767	0.583	<n/a>	0	7	7	0.589	669.1	679.283	684.033	684.8	5	bl	bl	2.933333	0	6	0	Left	1868	1868	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	44	2	1	threerisk	Low	3	0.65	1.583	<n/a>	0	4	4	0.589	688.433	689.033	693.767	694.417	5	bl	bl	2.816667	0	7	0	Left	217	217	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	45	2	0	threerisk	Low	3	1.967	2.833	0	1	4	5	0.589	698.967	700.9	705.617	707.583	5	bl	bl	4.116667	0	8	0	Left	1500	2056	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	46	2	1	threerisk	Low	3	1.267	0.8	<n/a>	0	5	5	0.589	713.3	713.967	718.667	719.933	5	bl	bl	3.4	2	9	0	Left	1517	1517	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	47	2	1	threerisk	High	3	1.183	0.767	<n/a>	1	6	6	0.589	725.317	731.833	736.55	737.733	5	bl	bl	3.333333	2	6	0	Right	757	757	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	48	2	1	threerisk	High	3	1.267	0.667	<n/a>	0	6	6	0.589	745.433	751.383	756.117	757.383	5	bl	bl	3.416667	2	6	0	Right	2389	2389	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	49	2	0	threerisk	Low	3	1	0.967	1	1	5	7	0.589	765	768.5	773.217	774.217	5	bl	bl	3.133333	0	6	0	Left	316	495	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	50	2	0	threerisk	Low	3	1.017	0.55	1	1	4	8	0.589	778.25	779.117	783.85	784.867	5	bl	bl	3.166667	0	7	0	Left	833	1126	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	51	2	0	threerisk	Low	3	0.933	0.533	1	1	8	7	0.589	788.35	793.267	798.017	798.95	5	bl	bl	3.1	0	8	0	Left	2127	451	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	52	2	0	threerisk	Low	3	0.783	0.5	1	1	8	5	0.589	802.383	803.267	808	808.783	5	bl	bl	2.933333	2	9	0	Left	2275	2220	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	53	2	1	threerisk	High	3	1.2	1.033	<n/a>	1	7	7	0.589	813.9	822.45	827.15	828.35	5	bl	bl	3.333333	2	6	0	Right	1561	1561	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
lash	2009.02.19	54	2	1	threerisk	High	3	1.217	0.417	<n/a>	0	5	5	0.589	836.3	854.983	858.7	859.917	5	bl	bl	2.366667	2	6	0	Right	487	487	2.5	1.6	1	Chamber 4	60	10	4	1	Retrospective	Notrandomrisk
