Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?	LowHighPBSC	LowvsMedPBSC	MedvsHighPBSC	LoMedvsHighPBSC	LovsMedHighPBSC
lash	2010.07.01	4	2	0	threerisk	Low	3	1.083	1.6	1	1	6	10	0.423	35.967	36.55	43.8	44.883	8	bl	bl	5.766667	0	7	-2.882673	Left	2233	272	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	5	3	1	threerisk	Low	3	1.1	2.35	<n/a>	0	10	10	0.423	47.717	48.35	56.35	57.45	8	bl	bl	6.55	0	8	-3.796193	Left	1186	1186	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	6	2	1	threerisk	Medium	3	0.667	1.467	<n/a>	0	5	5	0.423	60.2	60.883	67.95	68.617	3	bl	bl	5.183333	2	9	-3.682307	Middle	619	619	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	7	2	0	threerisk	Medium	3	0.767	1.75	1	1	7	5	0.423	75.167	77.05	84.433	85.2	5	bl	bl	5.583333	0	6	-3.571838	Middle	818	516	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	8	3	1	threerisk	High	3	0.517	0.75	<n/a>	0	5	5	0.423	88.183	89.483	95.85	96.367	4	bl	bl	4.316667	0	5	-2.464683	Right	1416	1416	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	9	2	1	threerisk	Low	3	2.35	2.4	<n/a>	0	11	11	0.423	102.3	102.483	110.567	112.917	10	bl	bl	7.866667	2	10	-3.390742	Left	1188	1188	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	10	1	1	threerisk	High	3	0.7	1.1	<n/a>	0	8	8	0.423	117.867	120.55	127.317	128.017	8	bl	bl	4.9	2	6	-2.28902	Right	153	153	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	11	1	1	threerisk	High	3	1.95	1.567	<n/a>	0	6	6	0.423	135.8	138.533	145.783	147.733	9	bl	bl	6.633333	2	6	-1.220349	Right	2490	2490	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	12	1	1	threerisk	High	3	1.067	2.1	<n/a>	0	13	13	0.423	155.717	158.367	166.15	167.217	10	bl	bl	6.3	2	6	-0.1837389	Right	719	719	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	13	3	1	threerisk	Medium	3	1	1.867	<n/a>	2	9	9	0.423	175.033	181.8	189.367	190.367	10	bl	bl	6	0	6	-0.1782267	Middle	771	771	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	14	2	0	threerisk	Low	3	1.833	2.7	0	0	7	6	0.423	194.767	195.483	203.817	205.65	5	bl	bl	7.6	0	9	-1.17288	Left	1626	1599	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	15	3	0	threerisk	Low	3	1.217	2.95	1	2	8	9	0.423	208.333	209.05	217.65	218.867	9	bl	bl	7.25	2	10	-2.137693	Left	946	2258	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	16	3	0	threerisk	High	3	0.15	2.817	0	2	5	6	0.423	223.75	226.95	235.383	235.533	4	bl	bl	6.016667	0	6	-1.073563	Right	1560	290	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	17	2	1	threerisk	Medium	3	1.383	2.4	<n/a>	1	13	13	0.423	243.1	244.083	252.167	253.55	10	bl	bl	6.9	0	1	-1.041356	Middle	1623	1623	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	18	3	1	threerisk	Medium	3	1.4	2.9	<n/a>	0	7	7	0.423	259.133	260.183	268.733	270.133	9	bl	bl	7.383333	0	4	-1.010115	Middle	417	417	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
lash	2010.07.01	19	2	1	threerisk	Low	3	1.55	3.55	<n/a>	1	9	9	0.423	275	275.6	284.817	286.367	9	bl	bl	8.2	0	7	-1.979812	Left	265	265	2.5	1.6	2.25	Chamber 4	60	11	4	1	Prospective	Notrandomrisk	0.423	<n/a>	<n/a>	0.328	0.301
