Sub	Date	Trial	Samples	Accuracy	RiskChoices	Risk	NumRiskChoices	RT	RtRisk	PressedSample	CorSampPort	CorrectPort	PortPressed	PBSCoverall	SamplesTime	GoPressTime	ChoiceShown	ChoiceTime	NumChoices	ex2	ex3	SampleToRespRT	Pellet	Tokens	RiskBias	RiskSide	PicturePressed	CorrectPicture	SampleDuration	SimHintDuration	Delay	Chamber	TrialsPerSession	Criterion	TO	ITI	RiskOrder	Randomrisk?
ebbi	2009.02.20	22	3	1	threerisk	High	3	0.7	0.433	<n/a>	0	4	4	0.671	306.8	308.8	313.6	314.3	8	bl	bl	2.933333	2	6	0	Right	1095	1095	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	23	3	0	threerisk	Low	3	0.517	0.5	0	2	11	8	0.671	321.7	323.333	328.1	328.617	8	bl	bl	2.7	0	6	0	Left	1610	1946	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	24	3	0	threerisk	Low	3	0.65	0.467	0	0	4	9	0.671	332.167	332.7	337.433	338.083	8	bl	bl	2.816667	0	7	0	Left	1328	526	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	25	3	0	threerisk	Low	3	0.65	0.467	1	2	8	10	0.671	341.483	342.233	346.967	347.617	8	bl	bl	2.816667	0	8	0	Left	904	2326	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	26	3	0	threerisk	Low	3	0.65	0.433	0	0	6	10	0.671	350.983	351.683	356.417	357.067	8	bl	bl	2.8	2	9	0	Left	1142	1177	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	27	3	1	threerisk	High	3	0.95	0.45	<n/a>	2	11	11	0.671	362.1	363.9	368.667	369.617	8	bl	bl	3.15	2	6	0	Right	1958	1958	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	28	3	1	threerisk	High	3	0.95	0.533	<n/a>	2	6	6	0.671	377.017	379.367	384.15	385.1	8	bl	bl	3.166667	2	6	0	Right	280	280	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	29	3	1	threerisk	Low	3	1.5	1.067	<n/a>	0	10	10	0.671	392.583	394.083	398.867	400.367	8	bl	bl	3.716667	0	6	0	Left	1231	1231	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	30	3	0	threerisk	Low	3	0.7	0.55	0	1	5	6	0.671	404.467	405.4	410.183	410.883	8	bl	bl	2.9	0	7	0	Left	1522	1835	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	31	3	0	threerisk	Low	3	0.633	0.467	1	2	7	10	0.671	414.383	414.933	419.717	420.35	8	bl	bl	2.833333	0	8	0	Left	306	155	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	32	3	0	threerisk	Low	3	0.883	0.55	0	0	5	9	0.671	423.733	425.1	429.883	430.767	8	bl	bl	3.083333	2	9	0	Left	1402	1459	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	33	3	1	threerisk	High	3	2.083	0.55	<n/a>	1	11	11	0.671	435.917	438.783	442.567	444.65	8	bl	bl	3.3	2	6	0	Right	284	284	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	34	3	1	threerisk	High	3	0.733	0.45	<n/a>	0	5	5	0.671	452.133	454.65	459.4	460.133	8	bl	bl	2.916667	2	6	0	Right	1672	1672	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	35	3	1	threerisk	High	3	0.717	0.65	<n/a>	2	5	5	0.671	467.55	469.65	474.433	475.15	8	bl	bl	2.933333	2	6	0	Right	1904	1904	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	36	3	1	threerisk	Low	3	1.283	0.733	<n/a>	1	5	5	0.671	482.817	485.25	490.05	491.333	8	bl	bl	3.5	0	6	0	Left	2148	2148	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	37	3	0	threerisk	Low	3	0.567	0.45	1	0	4	10	0.671	495.15	495.633	500.417	500.983	8	bl	bl	2.783333	0	7	0	Left	338	1993	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	38	3	1	threerisk	High	3	1.217	0.45	<n/a>	1	10	10	0.671	504.367	504.917	509.667	510.883	8	bl	bl	3.4	2	8	0	Right	649	649	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	39	3	1	threerisk	Low	3	0.95	0.55	<n/a>	1	6	6	0.671	518.517	520.383	525.167	526.117	8	bl	bl	3.166667	0	6	0	Left	934	934	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	40	3	0	threerisk	Low	3	0.767	0.467	0	2	8	6	0.671	529.733	530.433	534.2	534.967	8	bl	bl	1.966667	0	7	0	Left	572	217	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	41	3	0	threerisk	Low	3	0.85	0.5	0	1	7	9	0.671	538.383	538.933	543.683	544.533	8	bl	bl	3.016667	0	8	0	Left	1479	184	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	42	3	0	threerisk	Low	3	0.567	0.55	1	2	5	11	0.671	547.933	548.433	553.233	553.8	8	bl	bl	2.8	2	9	0	Left	1918	2299	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	43	3	1	threerisk	High	3	1.333	0.517	<n/a>	1	7	7	0.671	558.95	563.233	567.983	569.317	8	bl	bl	3.5	2	6	0	Right	85	85	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	44	3	1	threerisk	High	3	1.467	0.567	<n/a>	0	9	9	0.671	576.767	579.35	584.083	585.55	8	bl	bl	3.633333	2	6	0	Right	281	281	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	45	3	1	threerisk	High	3	0.683	0.5	<n/a>	1	4	4	0.671	593.117	595.717	600.5	601.183	8	bl	bl	2.9	2	6	0	Right	1239	1239	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	46	3	1	threerisk	High	3	1.267	0.45	<n/a>	1	5	5	0.671	608.6	610.567	614.333	615.6	8	bl	bl	2.466667	2	6	0	Right	1793	1793	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	47	3	1	threerisk	High	3	0.817	0.517	<n/a>	1	6	6	0.671	623.017	625.383	630.133	630.95	8	bl	bl	3	2	6	0	Right	468	468	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	48	3	0	threerisk	Low	3	0.933	0.517	0	2	8	9	0.671	638.433	640.233	644.967	645.9	8	bl	bl	3.1	0	6	0	Left	2430	1411	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	49	3	1	threerisk	Low	3	1.25	0.5	<n/a>	2	7	7	0.671	649.817	650.333	655.117	656.367	8	bl	bl	3.466667	0	7	0	Left	1615	1615	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	50	3	0	threerisk	Low	3	0.633	0.467	0	2	11	9	0.671	659.8	660.517	665.25	665.883	8	bl	bl	2.8	0	8	0	Left	1881	2402	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	51	3	0	threerisk	Low	3	0.55	0.433	0	0	10	5	0.671	669.217	670.5	675.25	675.8	8	bl	bl	2.733333	2	9	0	Left	1868	1350	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	52	3	0	threerisk	Low	3	0.633	0.517	0	1	11	7	0.671	680.85	683.067	687.833	688.467	8	bl	bl	2.833333	0	6	0	Left	995	962	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	53	3	0	threerisk	Low	3	0.65	0.467	1	1	8	6	0.671	692.05	692.85	697.6	698.25	8	bl	bl	2.833333	0	7	0	Left	1388	1109	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	54	3	1	threerisk	Low	3	0.567	0.517	<n/a>	1	11	11	0.671	701.717	702.483	707.2	707.767	8	bl	bl	2.716667	0	8	0	Left	1636	1636	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	55	3	0	threerisk	Low	3	0.733	0.467	0	1	4	11	0.671	711.183	711.817	716.583	717.317	8	bl	bl	2.933333	2	9	0	Left	832	658	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	56	3	1	threerisk	High	3	1.133	0.467	<n/a>	2	8	8	0.671	722.383	723.833	728.633	729.767	8	bl	bl	3.35	2	6	0	Right	1159	1159	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	57	3	1	threerisk	High	3	1.033	0.417	<n/a>	0	10	10	0.671	737.2	738.817	743.617	744.65	8	bl	bl	3.25	2	6	0	Right	1953	1953	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	58	3	1	threerisk	High	3	0.633	0.45	<n/a>	0	4	4	0.671	752.033	754.2	758.983	759.617	8	bl	bl	2.85	2	6	0	Right	497	497	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	59	3	0	threerisk	High	3	1.117	0.517	1	1	10	9	0.671	767.033	768.65	773.4	774.517	8	bl	bl	3.3	0	6	0	Right	538	319	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.02.20	60	3	0	threerisk	Low	3	0.633	0.517	0	0	7	10	0.671	781.483	782.367	787.117	787.75	8	bl	bl	2.8	0	2	0	Left	893	2242	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	1	3	0	threerisk	Low	3	2.2	0.483	1	0	7	6	0.834	1.217	4.65	8.317	10.517	8	bl	bl	3.316667	0	6	0	Left	1587	1051	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	2	3	0	threerisk	Low	3	0.833	1.117	1	1	8	10	0.834	14.317	15.333	20.133	20.967	8	bl	bl	3.05	0	7	0	Left	661	538	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	3	3	0	threerisk	Low	3	1	0.567	0	0	8	9	0.834	25.05	25.917	30.717	31.717	8	bl	bl	3.233333	0	8	0	Left	2178	1926	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	4	3	0	threerisk	Low	3	0.883	0.483	0	0	7	10	0.834	35.167	36.1	40.917	41.8	8	bl	bl	3.116667	2	9	0	Left	1932	2342	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	5	3	0	threerisk	High	3	1.333	0.533	1	1	6	11	0.834	46.95	49.283	54.05	55.383	8	bl	bl	3.516667	0	6	0	Right	327	1414	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	6	3	0	threerisk	Low	3	0.9	0.583	1	0	6	10	0.834	62.8	70.55	74.367	75.267	8	bl	bl	2.166667	0	2	0	Left	318	2484	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	7	3	0	threerisk	Low	3	0.7	0.467	0	1	10	9	0.834	79.417	79.967	84.767	85.467	8	bl	bl	2.916667	0	3	0	Left	1204	1825	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	8	3	1	threerisk	High	3	1.167	0.5	<n/a>	2	7	7	0.834	89.267	90.25	95.033	96.2	8	bl	bl	3.366667	0	4	0	Right	1547	1547	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	9	3	1	threerisk	Low	3	0.75	1.167	<n/a>	2	5	5	0.834	102.533	104.933	109.733	110.483	8	bl	bl	2.966667	0	8	0	Left	1599	1599	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	10	3	0	threerisk	Low	3	0.633	0.467	0	0	5	9	0.834	114.583	114.933	119.717	120.35	8	bl	bl	2.833333	2	9	0	Left	1613	1270	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	11	3	1	threerisk	High	3	0.75	0.467	<n/a>	1	4	4	0.834	125.417	127.417	132.217	132.967	8	bl	bl	2.966667	2	6	0	Right	1265	1265	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	12	3	1	threerisk	High	3	1.167	0.45	<n/a>	2	6	6	0.834	140.4	142.35	147.117	148.283	8	bl	bl	3.35	2	6	0	Right	967	967	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	13	3	1	threerisk	High	3	0.817	0.5	<n/a>	2	8	8	0.834	155.7	157.983	162.783	163.6	8	bl	bl	3.033333	2	6	0	Right	109	109	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	14	3	1	threerisk	High	3	2.317	0.45	<n/a>	0	6	6	0.834	171.033	174.183	178	180.317	8	bl	bl	3.55	2	6	0	Right	1338	1338	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	15	3	0	threerisk	Low	3	2.383	0.583	0	1	9	6	0.834	187.733	190.217	195.05	197.433	8	bl	bl	4.633333	0	6	0	Left	72	1456	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	16	3	0	threerisk	Low	3	0.817	0.483	0	0	10	5	0.834	201.067	202.65	207.45	208.267	8	bl	bl	3.033333	0	7	0	Left	308	127	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	17	3	1	threerisk	High	3	1.7	0.467	<n/a>	0	10	10	0.834	211.717	212.283	217.067	218.767	8	bl	bl	3.9	2	8	0	Right	1566	1566	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	18	3	1	threerisk	High	3	1.317	0.4	<n/a>	0	10	10	0.834	226.4	227.867	232.667	233.983	8	bl	bl	3.533333	2	6	0	Right	370	370	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	19	3	1	threerisk	High	3	1.217	0.45	<n/a>	0	11	11	0.834	241.367	243.017	247.8	249.017	8	bl	bl	3.416667	2	6	0	Right	297	297	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	20	3	1	threerisk	High	3	1.117	0.5	<n/a>	1	10	10	0.834	256.5	258.267	263.067	264.183	8	bl	bl	3.333333	2	6	0	Right	1746	1746	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	21	3	1	threerisk	Low	3	0.867	0.567	<n/a>	1	11	11	0.834	271.633	273.733	277.5	278.367	8	bl	bl	2.066667	0	6	0	Left	598	598	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	22	3	0	threerisk	Low	3	0.883	0.583	1	2	4	9	0.834	282.017	283.367	287.117	288	8	bl	bl	2.066667	0	7	0	Left	1403	335	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	23	3	0	threerisk	Low	3	0.617	0.483	0	1	11	4	0.834	291.567	292.233	297.017	297.633	8	bl	bl	2.816667	0	8	0	Left	840	1859	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	24	3	0	threerisk	Low	3	0.617	0.483	0	2	5	9	0.834	301.017	301.633	306.467	307.083	8	bl	bl	2.866667	2	9	0	Left	2142	513	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	25	3	0	threerisk	Low	3	1.75	0.483	1	1	9	11	0.834	312.2	313.633	318.417	320.167	8	bl	bl	3.95	0	6	0	Left	474	188	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	26	3	1	threerisk	High	3	0.967	0.483	<n/a>	0	10	10	0.834	323.683	324.633	329.433	330.4	8	bl	bl	3.183333	2	7	0	Right	1170	1170	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	27	3	1	threerisk	High	3	0.883	0.517	<n/a>	0	8	8	0.834	337.933	339.533	344.35	345.233	8	bl	bl	3.116667	2	6	0	Right	2009	2009	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	28	3	1	threerisk	High	3	0.933	0.417	<n/a>	2	5	5	0.834	352.717	354.467	359.267	360.2	8	bl	bl	3.15	2	6	0	Right	2052	2052	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	29	3	1	threerisk	High	3	1.35	0.5	<n/a>	1	5	5	0.834	367.617	369.55	374.333	375.683	8	bl	bl	3.583333	2	6	0	Right	1714	1714	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	30	3	1	threerisk	High	3	1.317	0.483	<n/a>	0	7	7	0.834	383.15	385	389.833	391.15	8	bl	bl	3.566667	2	6	0	Right	1725	1725	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	31	3	1	threerisk	High	3	0.75	0.517	<n/a>	2	4	4	0.834	398.583	400.633	405.45	406.2	8	bl	bl	2.983333	2	6	0	Right	900	900	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	32	3	0	threerisk	Low	3	0.8	0.517	0	1	11	6	0.834	413.7	415.817	420.583	421.383	8	bl	bl	2.983333	0	6	0	Left	2409	1893	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	33	3	0	threerisk	Low	3	1.35	0.583	1	1	7	4	0.834	424.967	425.15	429.933	431.283	8	bl	bl	3.55	0	7	0	Left	810	276	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	34	3	0	threerisk	Low	3	0.783	0.6	0	2	11	9	0.834	434.85	435.5	440.267	441.05	8	bl	bl	2.966667	0	8	0	Left	2391	709	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	35	3	0	threerisk	Low	3	0.933	0.55	0	1	10	9	0.834	444.533	445.333	450.1	451.033	8	bl	bl	3.116667	2	9	0	Left	271	393	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	36	3	0	threerisk	High	3	1.083	0.417	1	1	7	9	0.834	456.2	457.95	462.733	463.817	8	bl	bl	3.283333	0	6	0	Right	395	988	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	37	3	0	threerisk	Low	3	0.833	0.5	0	0	7	6	0.834	470.667	471.433	476.2	477.033	8	bl	bl	3.016667	0	2	0	Left	376	708	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	38	3	0	threerisk	Low	3	1.567	0.483	0	2	4	10	0.834	480.883	481.583	486.367	487.933	8	bl	bl	3.766667	0	3	0	Left	2011	1066	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	39	3	0	threerisk	Low	3	0.85	0.467	1	0	7	9	0.834	491.767	492.617	497.45	498.3	8	bl	bl	3.1	0	4	0	Left	1516	315	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	40	3	0	threerisk	Low	3	1.15	0.45	1	1	11	10	0.834	501.983	502.75	507.533	508.683	8	bl	bl	3.35	0	5	0	Left	653	1521	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	41	3	1	threerisk	High	3	1.717	0.517	<n/a>	0	11	11	0.834	512.283	512.95	517.783	519.5	8	bl	bl	3.966667	2	6	0	Right	1086	1086	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	42	3	1	threerisk	High	3	0.883	0.617	<n/a>	2	4	4	0.834	527	528.617	533.4	534.283	8	bl	bl	3.083333	2	6	0	Right	878	878	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	43	3	1	threerisk	High	3	1.55	0.433	<n/a>	0	11	11	0.834	541.85	543.9	548.667	550.217	8	bl	bl	3.75	2	6	0	Right	143	143	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	44	3	1	threerisk	High	3	0.833	0.433	<n/a>	0	4	4	0.834	557.633	559.833	564.617	565.45	8	bl	bl	3.033333	2	6	0	Right	2008	2008	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	45	3	1	threerisk	High	3	0.767	0.467	<n/a>	2	4	4	0.834	572.867	574.733	579.533	580.3	8	bl	bl	2.983333	2	6	0	Right	265	265	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	46	3	1	threerisk	High	3	1.367	0.533	<n/a>	2	6	6	0.834	587.8	589.65	594.5	595.867	8	bl	bl	3.616667	2	6	0	Right	2499	2499	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	47	3	1	threerisk	High	3	1.1	0.417	<n/a>	0	5	5	0.834	603.367	606.033	610.833	611.933	8	bl	bl	3.316667	2	6	0	Right	1325	1325	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	48	3	0	threerisk	Low	3	0.883	0.65	1	2	5	6	0.834	619.35	620.783	625.567	626.45	8	bl	bl	3.083333	0	6	0	Left	835	1401	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	49	3	1	threerisk	High	3	1.383	0.483	<n/a>	1	10	10	0.834	630.167	631.083	635.867	637.25	8	bl	bl	3.583333	2	7	0	Right	117	117	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	50	3	1	threerisk	High	3	1.85	0.45	<n/a>	1	6	6	0.834	644.817	646.883	650.667	652.517	8	bl	bl	3.05	2	6	0	Right	1499	1499	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	51	3	1	threerisk	High	3	1.05	0.45	<n/a>	0	8	8	0.834	659.917	662.55	667.333	668.383	8	bl	bl	3.25	2	6	0	Right	62	62	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	52	3	1	threerisk	High	3	1.85	0.55	<n/a>	0	10	10	0.834	675.85	678.433	682.217	684.067	8	bl	bl	3.066667	2	6	0	Right	177	177	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	53	3	1	threerisk	High	3	1.017	0.433	<n/a>	1	8	8	0.834	691.567	694.367	699.167	700.183	8	bl	bl	3.233333	2	6	0	Right	2050	2050	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	54	3	0	threerisk	High	3	1.633	0.45	1	1	11	5	0.834	707.617	709.517	713.333	714.967	8	bl	bl	2.866667	0	6	0	Right	486	324	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	55	3	0	threerisk	Low	3	1.067	0.45	0	2	7	10	0.834	721.9	722.717	727.483	728.55	8	bl	bl	3.233333	0	2	0	Left	408	340	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	56	3	0	threerisk	Low	3	0.65	0.45	1	0	6	9	0.834	732.4	733.1	737.9	738.55	8	bl	bl	2.866667	0	3	0	Left	1729	1745	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	57	3	0	threerisk	Low	3	1.567	0.45	0	1	4	8	0.834	742.317	743.033	747.817	749.383	8	bl	bl	3.783333	0	4	0	Left	2083	107	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	58	3	0	threerisk	Low	3	0.683	0.5	0	2	10	8	0.834	753.033	754.4	759.2	759.883	8	bl	bl	2.9	0	5	0	Left	469	1271	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	59	3	0	threerisk	Low	3	0.8	0.433	0	2	9	7	0.834	763.567	764.55	769.333	770.133	8	bl	bl	3	0	6	0	Left	2338	1156	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.02	60	3	1	threerisk	High	3	0.95	0.45	<n/a>	1	9	9	0.834	773.667	774.283	779.067	780.017	8	bl	bl	3.15	2	7	0	Right	672	672	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	1	3	1	threerisk	High	3	1.333	0.517	<n/a>	2	11	11	0.711	1.75	10.417	15.15	16.483	8	bl	bl	3.516667	2	6	0	Right	1661	1661	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	2	3	0	threerisk	Low	3	1.35	6.083	0	2	10	9	0.711	24.233	26.8	31.567	32.917	8	bl	bl	3.533333	0	6	0	Left	1012	1928	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	3	3	0	threerisk	Low	3	6.017	0.617	0	1	11	9	0.711	42.05	42.767	47.617	53.633	8	bl	bl	8.266667	0	7	0	Left	2456	1421	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	4	3	0	threerisk	Low	3	0.633	0.467	1	1	8	10	0.711	57.233	57.967	62.767	63.4	8	bl	bl	2.833333	0	8	0	Left	2420	1355	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
ebbi	2009.03.03	5	3	0	threerisk	Low	3	0.617	1.25	0	2	5	9	0.711	66.767	67.35	72.217	72.833	8	bl	bl	2.883333	2	9	0	Left	1301	444	2.5	1.6	1	Chamber 2	60	10	4	1	Retrospective	Notrandomrisk
