"","chimp","Dom","Ext","Con","Agr","Neu","Opn","Dom_CZ","Ext_CZ","Con_CZ","Agr_CZ","Neu_CZ","Opn_CZ"
"491","Rina",4.33333333333333,3.2666666666,4,2.888888889,4.4666666668,4.33333333325,0.182706672694936,-1.23241378655998,-0.620972318513924,-1.33177607856033,0.510238731659097,0.298343803392952
"492","Robin",3.688888889,4.3666666666,4.61904761892857,4.16666666666667,3.2,4,-0.599655035355754,0.12839193543152,0.108223925906875,0.358287206880384,-0.935165981814987,-0.0321665732854236
"493","Roi",5.24,4.22,4.95714285714286,4.4,3.76,4.3,1.28340866214224,-0.0530488274182056,0.506477259615051,0.666907459031176,-0.296144950662131,0.26529276579948
"494","Roly",4.15555555566667,4.6000000001,5.21428571428571,4.66666666683333,3,4.58333333325,-0.0331172466696436,0.417047694848021,0.80937416120194,1.01961631885253,-1.16338777865529,0.546226585963705
"495","Roman",4.59999999993333,3.9333333333,5.35714285714286,4.1666666665,2.0666666666,4.91666666675,0.506442551863208,-0.407683045917834,0.9776502176391,0.358287206659941,-2.22842283065279,0.876736962889965
"496","Rora",3.46666666653333,4.9999999999,4.71428571428571,3.22222222216667,5.5333333332,6.4166666665,-0.86943493502685,0.911886138961147,0.220407963671878,-0.890890004279641,1.72742164783643,2.3640336580666
"497","Rubby",4.24444444453333,3.3666666666,4.5,3.83333333333333,4.8,3.1666666665,0.0747947130531132,-1.10870417546984,-0.0320061209838626,-0.082598867620749,0.890608392907459,-0.858442515353188
"498","Ryu",4.13333333333333,4.6333333333,4.09523809521429,3.22222222216667,4.6,4.416666667,-0.0600952367419673,0.45828423171312,-0.508788280917197,-0.890890004279641,0.662386596067153,0.380971397996342
"499","Sachi",3.62222222233333,4.2,4.99999999992857,4.27777777766667,3,3.83333333325,-0.680589005168056,-0.0777907496362334,0.556960076462061,0.505249231567132,-1.16338777865529,-0.197421761748553
"500","Sachiko",2.88888888886667,3.8333333335,5.26190476192857,3.83333333316667,3.8666666666,3.41666666675,-1.57086267326524,-0.531392656760551,0.865466180042373,-0.0825988678411921,-0.174426659090042,-0.610559732534553
"501","Sakura",4.15555555553333,4.2000000001,4.8095238095,3.83333333333333,3.1333333332,4.16666666675,-0.0331172468315116,-0.0777907495125238,0.332592001268606,-0.082598867620749,-1.01123991424724,0.133088615177706
"502","Sakura2",4.00000000006667,4.8666666667,5.23809523807143,4.83333333333333,3.3999999998,4.83333333325,-0.221963176285637,0.746939991005912,0.837420170580088,1.24005935588265,-0.706944185202902,0.794109368534458
"503","Sambou",4.8,4.75,4.17857142857143,3.83333333333333,4.9,4.125,0.749244461381047,0.602612111359516,-0.410627247967474,-0.082598867620749,1.00471929132761,0.0917748179999528
"504","Sango",4.6666666666,4.2666666667,5.80952380957143,3.77777777783333,3.1333333334,3.24999999975,0.587376521675509,0.00468232446509365,1.51052439641287,-0.156079879964123,-1.01123991401902,-0.775814921245565
"505","Sanzo",4.77777777773333,3.6999999999,3.3095238095,2.83333333316667,4.2666666666,3.58333333325,0.722266471389657,-0.696338805210625,-1.43430659132158,-1.40525709134459,0.282016934590569,-0.445304544319306
"506","Satoru",3.6666666666,4.0666666668,4.52380952378571,4.22222222216667,3.4666666666,3.91666666675,-0.626633025509012,-0.242736897591468,-0.00396011160571516,0.431768219223758,-0.630870252770654,-0.114794167393047
"507","Sazae",3.23333333333333,2.975,5.875,3.625,4.5,2,-1.15270382920804,-1.5932334854904,1.58765092222381,-0.358152664183957,0.548275697647,-2.01522883385145
"508","Shino",2.0666666666,2.7,4.8095238095,2.72222222233333,4.2666666666,2.583333333,-2.56904830100425,-1.93343491598828,0.332592001268606,-1.5522191158109,0.282016934590569,-1.4368356748502
"509","Shiomi",4.48888888886667,3.8666666666,3.49999999992857,3.72222222216667,4.2666666666,3.66666666675,0.371552602229995,-0.490156120019161,-1.20993851612812,-0.229560892527942,0.282016934590569,-0.3626769499638
"510","Shiro",3.5555555556,3.6666666667,4.52380952378571,4.05555555533333,3.6,4,-0.761522975061291,-0.737575342075723,-0.00396011160571516,0.211325181752748,-0.478722388134376,-0.0321665732854236
"511","Sumiko",3.73333333333333,4.1666666665,5.16666666657143,4.22222222233333,3.2666666666,3.8333333335,-0.545699055615776,-0.119027286872461,0.753282142277369,0.431768219444201,-0.859092049610959,-0.197421761500671
"512","Susumu",4.8222222222,3.8333333334,3.35714285721429,2.888888889,4.1333333332,3.75,0.776222451291502,-0.53139265688426,-1.37821457239701,-1.33177607856033,0.129869069954292,-0.280049355856176
"513","Suzu",3.86666666666667,4.2666666666,5.21428571428571,3.77777777783333,3.2,4,-0.383831115991174,0.00468232434138403,0.80937416120194,-0.156079879964123,-0.935165981814987,-0.0321665732854236
"514","Suzumi",5.4,4.7,4.3095238095,3.0555555555,4.1333333332,6.08333333325,1.47765018969176,0.540757305814448,-0.256374196261455,-1.11133304153021,0.129869069954292,2.03352328138822
"515","Takabo",4.71111111106667,4.2,4.16666666664286,4.00000000016667,3.4666666666,4,0.641332501577356,-0.0777907496362334,-0.424650252698617,0.13784416985026,-0.630870252770654,-0.0321665732854236
"516","Takashi",4.33333333333333,4.2666666667,4.4285714285,4,3.2666666666,4.08333333325,0.182706672694936,0.00468232446509365,-0.116144149286581,0.137844169629817,-0.859092049610959,0.0504610208221994
"517","Tamae",4.82222222226667,4.7,4.64285714285714,4.61111111116667,3.7333333332,4.16666666675,0.776222451372436,0.540757305814448,0.136269935453298,0.946135306288709,-0.32657452372632,0.133088615177706
"518","Tetsu",5.86666666673333,3.8666666666,4.61904761907143,2.94444444466667,3.8666666666,3.9166666665,2.0441879784588,-0.490156120019161,0.108223926075151,-1.25829506599651,-0.174426659090042,-0.11479416764093
"519","Tom",3.35555555546667,3.9333333333,4.90476190478571,3.27777777783333,4.6666666666,3.3333333335,-1.00432488466006,-0.407683045917834,0.444776038949472,-0.817408991715822,0.73846052827118,-0.693187326642177
"520","Tomi",4.6222222222,4.1,5.11904761892857,3.9444444445,3,4.1666666665,0.533420541854598,-0.20150036072637,0.697190123436936,0.0643631572864429,-1.16338777865529,0.133088614929823
"521","Tonpachi",5.28888888893333,4.0333333333,4.45238095228571,3.83333333316667,3.4,3.75,1.34276024005855,-0.283973434827697,-0.0880981399084338,-0.0825988678411921,-0.706944184974681,-0.280049355856177
"522","Tsubaki",4.05333333333333,5.02,3.98571428571429,5.26666666666667,5.36,4.05,-0.15721600051673,0.936628061302884,-0.637799924157641,1.81321125273412,1.52962942406031,0.0174099832287268
"523","Xi",4.0888888888,4.0333333334,4.49999999992857,4.0555555555,3.2666666668,3.91666666675,-0.114051216724747,-0.283973434703988,-0.0320061210680013,0.211325181973191,-0.859092049382737,-0.114794167393047
"524","Yamato",3.688888889,5.3999999999,4.28571428571429,3.5,4.3333333334,6,-0.599655035355754,1.40672458332169,-0.284420205639604,-0.523484942121882,0.35809086702282,1.9508956872806
"525","Yoko",3.8222222222,3.9333333333,4.64285714292857,3.4444444445,3.6,3.9166666665,-0.43778709589302,-0.407683045917834,0.136269935537435,-0.596965954465256,-0.478722388134376,-0.11479416764093
"526","Yoshie",3.04444444453333,3.4666666668,4.64285714278572,3.3333333335,4.9333333334,3.5,-1.38201674356831,-0.984994564132287,0.136269935369161,-0.743927979152005,1.04275625754374,-0.52793213842693
"527","Yoshio",4.06666666666667,3.2999999999,5.09523809542857,3.72222222233333,2.5333333334,3.3333333335,-0.14102920655427,-1.19117724957117,0.669144114395341,-0.229560892307499,-1.69590530453993,-0.693187326642177
"528","Yoshizu",3.9555555556,3.9666666666,4.04761904771429,3.38888888883333,3.7333333332,4,-0.275919156187482,-0.366446508929025,-0.564880299589353,-0.670446967029074,-0.32657452372632,-0.0321665732854236
"529","Yotaro",3.9111111112,4.4333333334,5.26190476192857,4.66666666666667,3.8,3.08333333325,-0.329875136008394,0.210865009656558,0.865466180042373,1.01961631863208,-0.25050059129407,-0.941070109460812
"530","Yukio",4.0444444444,4.4333333333,4.47619047621429,4.111111111,3.1333333334,4.08333333325,-0.168007196545659,0.210865009532848,-0.0600521303620101,0.284806194316565,-1.01123991401901,0.0504610208221994
"531","Yuko",4.15555555546667,4.1333333334,4.83333333335714,3.44444444433333,3.8666666666,3.3333333335,-0.0331172469124456,-0.160263823613851,0.36063801073089,-0.596965954685699,-0.174426659090042,-0.693187326642177
"532","Yuri",3.71111111106667,3.2666666668,4.1904761905,3.11111111116667,4.6666666666,3.6666666665,-0.572677045607166,-1.23241378631256,-0.39660424323633,-1.03785202896639,0.73846052827118,-0.362676950211682
"533","Yuuko",3.13333333333333,4.8,5.78571428571429,5.58333333333333,4.5,5.25,-1.27410478392649,0.664466916904584,1.48247838695058,2.2320530235102,0.548275697647,1.20724733956834
"534","Kei",3.73333333333333,3.15,4.25,3.08333333333333,5,4.25,-0.545699055615776,-1.37674166608266,-0.326489219748894,-1.0745925352483,1.11883018974776,0.215716209285329
"535","Rarugo",4.3,3.1,4.28571428571429,2.5,3.2,4.125,0.142239687788786,-1.43859647162773,-0.284420205639604,-1.84614316562528,-0.935165981814987,0.0917748179999528
"536","Bram",4.36666666666667,3.05,5.17857142857143,3.41666666666667,3,2.125,0.223173657601087,-1.5004512771728,0.76730514709265,-0.633706460747165,-1.16338777865529,-1.89128744256607
"537","Cindy",3.48333333333333,3.45,6,5,3.95,6.0625,-0.849201442411907,-1.00561283281226,1.73489247160632,1.46050239313322,-0.0793342436638404,2.01286638292329
"538","Claus",5.46666666666667,4.1,3.96428571428571,2.25,3.8,3.75,1.55858415950406,-0.20150036072637,-0.663041332623214,-2.17680772150113,-0.25050059129407,-0.280049355856177
"539","David",4.26666666666667,4.275,5.35714285714286,4.625,3.4,3.875,0.101772702882635,0.014991458681369,0.9776502176391,0.964505559319441,-0.706944184974681,-0.1561079645708
"540","Edith",4.1,4.3,4.60714285714286,3.33333333333333,4.6,4.625,-0.100562221648119,0.0459188614539024,0.0942009213440073,-0.743927979372448,0.662386596067153,0.587540383141459
"541","Emma",5.4,4.675,5.69642857142857,5.20833333333333,2.55,4.875,1.47765018969176,0.509829903041913,1.37730585167736,1.73605618969642,-1.67688682154598,0.835423165712212
"542","Eva",5.73333333333333,4.2,5.21428571428571,3.66666666666667,3.1,5.375,1.88232003875327,-0.0777907496362334,0.80937416120194,-0.303041904871316,-1.04927688023514,1.33118873085372
"543","Freek",4.53333333333333,4.75,5.28571428571429,3.75,4.3,4.25,0.425508582131841,0.602612111359516,0.89351218942052,-0.192820386246032,0.320053900806694,0.215716209285329
"544","Heleen",2.83333333333333,3.65,3.96428571428571,3.41666666666667,5.6,3.125,-1.63830764808185,-0.758193610631983,-0.663041332623214,-0.633706460747165,1.80349558026868,-0.899756312283059
"545","Kilimi",3.73333333333333,3.8,5.53571428571429,4.125,2.95,4.5625,-0.545699055615776,-0.572629193996779,1.18799528818555,0.303176447567742,-1.22044322786537,0.52556968749877
"546","Kindia",4.85,4.45,4.60714285714286,3.91666666666667,3.55,4.3125,0.809944938740272,0.231483278089107,0.0942009213440073,0.0276226510045337,-0.535777837344452,0.277686904928018
"547","Lianne",1.8,3.2,4.64285714285714,4.41666666666667,6.6,2.375,-2.89278418017252,-1.3148868605376,0.136269935453298,0.688951762756233,2.94460456447021,-1.64340465999532
"548","Liberius",4.21666666666667,5.15,4.57142857142857,3.45833333333333,4.05,5.3125,0.0410722255234091,1.09745055572006,0.0521319072347173,-0.578595701434523,0.034776654756312,1.26921803521103
"549","Louis",5.25,4.8,4.94642857142857,4.54166666666667,3,4.8125,1.29554875761408,0.664466916904584,0.493856555382264,0.854284040694158,-1.16338777865529,0.773452470069523
"550","Lucy",4.18333333333333,3.525,4.875,3.875,3.85,4.125,0.000605240617258549,-0.912830624494653,0.409718527163684,-0.0274881083081077,-0.193445142083993,0.0917748179999528
"551","Lyndsey",3.75,4.225,5.19642857142857,4.83333333333333,3.45,4.3125,-0.525465563162701,-0.0468633468637,0.788339654147295,1.24005935588265,-0.649888735764605,0.277686904928018
"552","Paul",5.43333333333333,4.6,5.64285714285714,4,2.8,4.125,1.51811717459791,0.417047694724311,1.31420233051342,0.137844169629817,-1.3916095754956,0.0917748179999528
"553","Pearl",4.66666666666667,4.9,5.85714285714286,4.58333333333333,3.1,4.625,0.587376521756444,0.788176527994721,1.56661641516916,0.909394800006799,-1.04927688023514,0.587540383141459
"554","Qafzeh",4.76666666666667,4.35,4.07142857142857,3.70833333333333,3.8,3.1875,0.708777476474896,0.10777366699897,-0.536834290295344,-0.247931145558674,-0.25050059129407,-0.837785616640371
"555","Rene",4,5.15,4.67857142857143,4.91666666666667,5,5.625,-0.221963176366571,1.09745055572006,0.178338949562588,1.35028087450793,1.11883018974776,1.57907151342447
"556","Ricky",2.63333333333333,3.45,5,4.83333333333333,4.8,2.25,-1.88110955751875,-1.00561283281226,0.556960076546199,1.24005935588265,0.890608392907459,-1.76734605128069
"557","Sophie",2.4,4.4,4.53571428571429,4.5,5.8,3.5,-2.16437845186181,0.169628472544039,0.0100628931254274,0.799173281381516,2.03171737710899,-0.52793213842693
"1","Abbey     ",3.76875,3.69333333333333,5.04333333333333,4.21,3.33333333333333,3.915,-0.502702884152992,-0.704586112492924,0.608003813665471,0.415602396565531,-0.783018117254783,-0.11644671935948
"2","ADONIS    ",3.43375,3.755,4.79,3.375,3.53333333333333,3.635,-0.909396082459806,-0.62829851898734,0.309594273583573,-0.688817220059807,-0.554796320414478,-0.394075435838723
"3","Ahni      ",2.9525,4.37166666666667,4.81833333333333,3.895,3.54,4.08,-1.49363817704236,0.134577416068501,0.342969024776943,-0.00103494383803967,-0.547188927186467,0.0471559171372174
"4","AJAX      ",4.385,4.44833333333333,4.01166666666667,3.38,4.05,4,0.24543049929947,0.229421451237605,-0.60722977390489,-0.68220392894229,0.034776654756312,-0.0321665732854236
"5","AKIMEL    ",4.76875,4.89833333333333,3.15333333333333,3.695,5.05333333333333,5,0.71130666303153,0.786114701143218,-1.61828841299816,-0.265566588538719,1.17968933557185,0.959364556997588
"6","Alex",4.86875,5.02833333333333,4.00333333333333,4.765,3.9,4.73,0.832707617749982,0.946937195560395,-0.617045877197058,1.14967771060992,-0.136389692873917,0.691651151821175
"7","ALLIE     ",5.40875,4.605,3.14333333333333,3.69,4.26666666666667,6.045,1.48827277322962,0.423233175278818,-1.63006773694876,-0.272179879656236,0.282016934666643,1.99551458814334
"8","Alpha",4.225,4.62833333333333,4.165,4.625,3.64,5.325,0.0511889717499462,0.45209875119985,-0.426613473329004,0.964505559319441,-0.433078028766314,1.28161217433957
"9","Angie",3.3,4.05,4.76666666666667,3.805,3.5,3.6,-1.07176985939574,-0.263355166271438,0.282109184365504,-0.120074183953346,-0.592833286554528,-0.428779025398629
"10","April",3.62625,4.62166666666667,3.94,4.85,3.84,4.55,-0.675699244626786,0.443851443793841,-0.691648262217532,1.2621036596077,-0.204856231926009,0.513175548370233
"11","ARMOND    ",5.13375,4.275,2.48666666666667,3.415,5.11666666666667,4.645,1.15442014775388,0.0149914586813679,-2.40357667637158,-0.635910891119671,1.25195957123794,0.607371005747119
"12","Austin",4.19375,4.60166666666667,4.03,4.5,3.94333333333333,4.54,0.013251173400431,0.419109521575814,-0.58563434666212,0.799173281381516,-0.0869416368918508,0.503260237067403
"13","Bahn",3.5375,4.15,4.36666666666667,3.75,3.5,3.7,-0.783442591939412,-0.139645555181302,-0.189063773658546,-0.192820386246032,-0.592833286554528,-0.329625912370327
"14","BART      ",3.9325,4.92333333333333,4.68333333333333,5.135,3.51333333333333,4.405,-0.303908820801526,0.817042103915751,0.183948151443827,1.63906125330617,-0.577618500098508,0.369403534479196
"15","Bashful",4.4325,4.15333333333333,4.29,4.94,3.8,3.745,0.303095952790735,-0.135521901478297,-0.279371923946489,1.38114289972301,-0.250500591294071,-0.285007011507592
"16","Becca",3.42875,4.83166666666667,4.58166666666667,4.46,3.97666666666667,4.715,-0.915466130195729,0.703641627083126,0.0641916912793812,0.74626695244138,-0.0489046707518,0.67677818486693
"17","BERNADETTE",3.24875,3.93166666666667,4.30666666666667,4.225,3.69666666666667,4.175,-1.13398784868894,-0.409744872728099,-0.259739717362154,0.435442269918081,-0.368415186328228,0.141351374514103
"18","BERNIE    ",3.99,3.83333333333333,4.33166666666667,4.035,3.69,4.285,-0.234103271838416,-0.531392656966733,-0.23029140748565,0.184137207452436,-0.376022579556238,0.250419798845235
"19","Beta",4.34125,5.07833333333333,3.47166666666667,4.65,4.17,4.8,0.192317581610148,1.00879200110546,-1.24331326723736,0.997572014907026,0.171709732860496,0.761058330940986
"20","Betty",4.93375,4.375,3.61833333333333,4.665,3.93666666666667,4.23,0.911618238316976,0.138701069771505,-1.0705498492952,1.01741188825958,-0.0945490301198617,0.195885586679669
"21","Billy",4.28625,4.91666666666667,3.59166666666667,4.45,3.90333333333333,4.425,0.125547056514999,0.808794796509743,-1.10196137983014,0.733040370206346,-0.132585996259911,0.389234157084856
"22","Bo2",4.93125,5.02666666666667,3.395,4.25,4.62666666666667,4.685,0.908583214449016,0.944875368708892,-1.3336214175253,0.468508725505667,0.692816168979193,0.64703225095844
"23","BRIA      ",3.08125,4.93,4.22666666666667,4.32,4.16333333333333,4.575,-1.33733444784235,0.825289411321761,-0.353974308966963,0.561094801150905,0.164102339632485,0.537963826627308
"24","CASSIE    ",3.3,4.46666666666667,4.47666666666667,4.5,3.66333333333333,4.6,-1.07176985939574,0.25210154660413,-0.0594912102019323,0.799173281381516,-0.406452152468279,0.562752104884383
"25","CECELIA   ",3.4,4.55666666666667,4.13333333333333,4.33,3.73333333333333,4.635,-0.950368904677283,0.363440196585252,-0.463914665839242,0.574321383385939,-0.326574523574171,0.597455694444289
"26","CHECHEKUL ",4.25,4.7,4.01666666666667,4.485,3.76666666666667,4.45,0.0815392104295597,0.540757305814448,-0.601340111929589,0.779333408028965,-0.28853755743412,0.414022435341932
"27","Cheopi",3.585,4.11166666666667,4.59166666666667,3.225,3.07333333333333,4.055,-0.725777138448147,-0.187067572765854,0.0759710152299822,-0.887215953585317,-1.07970645314718,0.0223676388801417
"28","Chester",5.15625,5.36166666666667,3.45833333333333,4.665,4.44666666666667,4.875,1.18173536256553,1.35930256586085,-1.25901903250482,1.01741188825958,0.487416551822918,0.835423165712212
"29","CHINOOK   ",4.34125,5.015,3.39333333333333,4.255,4.54666666666667,4.455,0.192317581610148,0.930442580748376,-1.33558463818373,0.475122016623183,0.601527450243072,0.418980090993347
"30","CHRISSY   ",3.945,4.14666666666667,4.40666666666667,4,3.77666666666667,3.83,-0.28873370146172,-0.143769208884305,-0.141946477856141,0.137844169629817,-0.277126467592105,-0.200726865433536
"31","COCO      ",4.23125,4.41166666666667,4,4.095,3.62666666666667,4.27,0.0587765314198501,0.184061260504554,-0.620972318513924,0.26349670086264,-0.448292815222335,0.235546831890989
"32","CODY      ",4.87625,5.14,3.26833333333333,4.395,4.61666666666667,4.805,0.841812689353866,1.08507959461105,-1.48282618756625,0.660294167913659,0.681405079137178,0.766015986592401
"33","Cordova",2.78,4.44833333333333,4.35833333333333,4.105,4.54,4.035,-1.70305482393169,0.229421451237605,-0.198879876950713,0.276723283097674,0.593920057015061,0.00253701627448191
"34","CYBILL    ",2.74875,4.31833333333333,4.41833333333333,3.695,4.19333333333333,3.96,-1.7409926222812,0.0685989568204276,-0.128203933247106,-0.265566588538719,0.198335609158531,-0.0718278184967441
"35","DOYLE     ",4.4325,4.945,4.225,4.67,3.66666666666667,4.3,0.303095952790735,0.843845852985281,-0.355937529625396,1.02402517937709,-0.402648455854274,0.26529276579948
"36","Ehsto",4.6575,4.97166666666667,4.01666666666667,4.165,4.22666666666667,4.72,0.576248100907252,0.876835082609318,-0.601340111929589,0.356082776507878,0.236372575298582,0.681735840518345
"37","EMILY     ",4.53375,4.28833333333333,3.97666666666667,4.22,3.64666666666667,4.53,0.426014419443168,0.0314860734933864,-0.648457407731994,0.428828978800564,-0.425470635538304,0.493344925764573
"38","Gage",4.53125,5.81166666666667,3.565,3.92,4.36,5.43,0.422979395575206,1.91599581576646,-1.13337291036508,0.0320315117495452,0.388520439858786,1.38572294301928
"39","GERTRUDE  ",3.95,3.76666666666667,5.66666666666667,4.085,2.7,3.45,-0.282663653725797,-0.613865731026824,1.34224833991962,0.250270118627606,-1.50572047391575,-0.57750869494108
"40","GIGI      ",3.95375,4.45333333333333,3.98166666666667,4.41,3.82,4.455,-0.278111117923855,0.235606931792111,-0.642567745756693,0.68013404126621,-0.22767841161004,0.418980090993347
"41","GIMP      ",3.60875,4.66833333333333,4.83333333333333,3.875,3.28666666666667,4.285,-0.696944411702515,0.501582595635904,0.360638010702845,-0.0274881083081077,-0.836269869850855,0.250419798845235
"42","GISOKI    ",4.27625,5.30333333333333,3.81666666666667,4.485,4.39333333333333,5.045,0.113406961043154,1.28713862605827,-0.836926590941614,0.779333408028964,0.426557405998837,1.00398345786032
"43","GRACIE    ",4.2225,4.835,3.40666666666667,4.305,4.33666666666667,4.605,0.0481539478819855,0.707765280786132,-1.31987887291626,0.541254927798353,0.361894563560751,0.567709760535799
"44","Gremlin",3.5675,4.545,4.85,4.75,3.63666666666667,4.045,-0.747022305523877,0.349007408624736,0.380270217287181,1.12983783725737,-0.43688172538032,0.0124523275773118
"45","HA'AKID   ",4.11,4.335,4.87166666666667,3.605,3.33333333333333,4.25,-0.0884221261762729,0.0892172253354502,0.405792085846817,-0.384605828654025,-0.783018117254783,0.215716209285329
"46","Hannah",3.9375,4.95,4.25,4.34,3.93333333333333,4.45,-0.297838773065603,0.850031333539788,-0.326489219748895,0.587547965620972,-0.0983527267338658,0.414022435341932
"47","HELGA     ",3.83375,4.535,4.24333333333333,4.3,3.55666666666667,5.135,-0.423792263585998,0.336636447515723,-0.334342102382628,0.534641636680836,-0.528170444116441,1.09322125958579
"48","HOBBES    ",4.6,5.01666666666667,4.51666666666667,4.75,3.23333333333333,4.5,0.506442551944142,0.932504407599879,-0.0123739143995273,1.12983783725737,-0.897129015674937,0.463598991856082
"49","Hodari",4.13625,4.84166666666667,3.53333333333333,4.39,4.33333333333333,5.135,-0.0565543755626791,0.716012588192141,-1.17067410287532,0.653680876796143,0.358090866946745,1.09322125958579
"50","HUEY      ",4.85375,4.51666666666667,3.89666666666667,4,4.82,4.115,0.814497474542215,0.313956352149198,-0.742691999336804,0.137844169629817,0.91343057259149,0.0818595066971229
"51","Huhni",3.85375,4.59333333333333,4.055,4.12,4.15,4.555,-0.399512072642307,0.408800387318302,-0.556186036785617,0.296563156450225,0.148887553176464,0.518133204021648
"52","JAKE      ",3.7275,4.66666666666667,4.135,4.2,4.21333333333333,4.455,-0.552780777974353,0.499520768784403,-0.461951445180808,0.402375814330497,0.221157788842562,0.418980090993347
"53","Jana",3.46875,4.33166666666667,4.66666666666667,4.75,3.39,4.04,-0.866905748308348,0.0850935716324462,0.164315944859492,1.12983783725737,-0.718355274816696,0.00749467192589686
"54","Jane",3.2975,4.41833333333333,4.68666666666667,4.715,4.04,5.065,-1.0748048832637,0.192308567910563,0.187874592760694,1.08354479943475,0.023365564914297,1.02381408046598
"55","Jessie",3.5775,4.67,4.115,4.355,3.66666666666667,5.115,-0.734882210052031,0.503644422487407,-0.485510093082011,0.607387838973524,-0.402648455854274,1.07339063698013
"56","JOEY      ",4.5,5.415,4.31,4.535,3.97666666666667,5.67,0.38504159722569,1.42528102510892,-0.255813276045287,0.845466319204135,-0.0489046707518,1.62369041428721
"57","JOSIE     ",4.29625,4.68166666666667,3.39333333333333,4.38,4.75666666666667,4.64,0.137687151986843,0.518077210447923,-1.33558463818373,0.640454294561109,0.841160336925393,0.602413350095704
"58","JUDUMI    ",4.88625,4.79333333333333,2.94333333333333,3.67,4.50333333333333,5.565,0.853952784825712,0.656219609498574,-1.86565421596079,-0.298633044126304,0.552079394261005,1.51957964560749
"59","Judy",4.035,4.47166666666667,4.75833333333333,4.73,3.36,4.18,-0.179472842215112,0.258287027158637,0.272293081073336,1.1033846727873,-0.752588544342743,0.146309030165518
"60","Junie",3.5225,4.60833333333333,4.92333333333333,4.59,3.36333333333333,4.09,-0.80165273514718,0.427356828981823,0.466651926258256,0.918212521496822,-0.748784847728737,0.0570712284400473
"61","KAKAICHU  ",3.71875,3.91666666666667,4.20833333333333,3.96,3.75,3.875,-0.563403361512217,-0.42830131439162,-0.375569736209732,0.0849378406896811,-0.307556040504146,-0.1561079645708
"62","Kalioni   ",3.575,4.36666666666667,5.06666666666667,3.235,2.8,3.9,-0.737917233919992,0.128391935513993,0.635488902883541,-0.873989371350283,-1.3916095754956,-0.131319686313725
"63","Kareem    ",4,5.14,4.50166666666667,4,3.85666666666667,4.86,-0.221963176366571,1.08507959461105,-0.0300429003254298,0.137844169629817,-0.185837748855983,0.820550198757966
"64","Kaya      ",3.575,5.46666666666667,5.1,4.6,3.53333333333333,4.7,-0.737917233919992,1.48919765750549,0.674753316052212,0.931439103731855,-0.554796320414477,0.661905217912684
"65","Kehg      ",4.31,4.66833333333333,4.195,4.215,3.83333333333333,3.915,0.154379783260632,0.501582595635904,-0.3912755014772,0.422215687683047,-0.212463625154019,-0.11644671935948
"66","Keno      ",5.47625,5.15,2.485,3.74,5.03,5.045,1.57021841766458,1.09745055572006,-2.40553989703001,-0.206046968481066,1.15306345927381,1.00398345786032
"67","Kelly     ",3.835,4.38666666666667,3.98166666666667,4.5,4.29333333333333,4.89,-0.422274751652017,0.153133857732021,-0.642567745756693,0.799173281381516,0.312446507578685,0.850296132666457
"68","Kiht",3.825,5.30833333333333,4.26666666666667,4.8,4.06666666666667,5.8,-0.434414847123862,1.29332410661278,-0.306857013164558,1.19597074843254,0.0537951378263374,1.752589461224
"69","Krog      ",4.475,5.1,3.885,4.44,4.1,4.95,0.354691358546077,1.03559575017499,-0.756434543945838,0.719813787971311,0.0918321039663882,0.909788000483438
"70","Kudzu     ",4.445,4.92833333333333,3.71,3.785,3.85333333333333,4.785,0.318271072130542,0.823227584470259,-0.962572713081361,-0.146527348423413,-0.189641445469989,0.746185363986741
"71","Kukui     ",5.3125,4.20833333333333,2.875,3.5,4.5,4.375,1.37142435431311,-0.0674816153787227,-1.94614626295656,-0.523484942121882,0.548275697647,0.339657600570706
"72","Kuhta",4.0625,4.95833333333333,4.20833333333333,4.25,4.33333333333333,4.375,-0.146087579667538,0.860340467797299,-0.375569736209732,0.468508725505667,0.358090866946745,0.339657600570706
"73","Lacey     ",3.49875,3.75166666666667,4.33333333333333,4.165,3.55666666666667,4.165,-0.830485461892813,-0.632422172690345,-0.228328186827217,0.356082776507878,-0.528170444116442,0.131436063211273
"74","Lexus     ",3.54625,5.13833333333333,3.35333333333333,4.055,4.43,4.78,-0.772820008401547,1.08301776775954,-1.38270193398614,0.210590371922504,0.468398068752893,0.741227708335325
"75","Lulu      ",3.71375,4.85,4.08333333333333,4.65,3.9,4.65,-0.56947340924814,0.726321722449652,-0.522811285592248,0.997572014907026,-0.136389692873917,0.612328661398534
"76","Lyle      ",3.91625,5.07333333333333,4,4.765,3.92666666666667,4.89,-0.323636475943275,1.00260652055096,-0.620972318513924,1.14967771060992,-0.105960119961877,0.850296132666457
"77","Mae       ",4.6875,4.25666666666667,3.45,4.7,4.2,4,0.612668387322788,-0.00768863668515625,-1.26883513579699,1.06370492608219,0.205943002386542,-0.0321665732854236
"78","Magic     ",4.125,5.94333333333333,3.72333333333333,5,4.33333333333333,4.835,-0.0702119829685055,2.07888013703514,-0.946866947813892,1.46050239313322,0.358090866946745,0.795761920500891
"79","Mahi      ",4.90625,4.11666666666667,3.55833333333333,4.865,4.13333333333333,4.625,0.878232975769402,-0.180882092211348,-1.14122579299881,1.28194353296026,0.12986907010644,0.587540383141459
