Day,Month,Year,Observer ID,Start Time,Duration ,Aggression,Victim 1,Support,Supporter 1,Supporter 2,Supporter 3,Supporter 4,Supporter 5,Supporter 6,Dyadic +,Context,Aggressor ,Support,Support 1,Support 2,Support 3,Support 4,Support 5,Contact ,Directed non-contact,Display,Decided interaction,Notes,,,,,,,,
Day,Month,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Jun,2013,SW,15:25,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Jun,2013,SW,09:42,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Jun,2013,SW,10:12,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Jun,2013,SW,15:32,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Jun,2013,SW,16:04,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Jun,2013,SW,10:40,20,Y,KD,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,?,N,N/A,N/A,N/A,N/A,N/A,N,?,?,N,Someone ran in and threw a carrot which hit Kindia. Unsure if aimed at him or just a display at group. Aggressor unknown.,,,,,,,,
10,Jun,2013,SW,10:40,20,N,,,,,,,,,,,,,,,,,,,,,,Aggression occuring outside spilled over into pod. Aggressor and victim unknown.,,,,,,,,
10,Jun,2013,SW,10:40,20,Y,?,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Frek displays, only Heleen is present - who takes no notice.",,,,,,,,
10,Jun,2013,SW,15:30,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Jun,2013,SW,15:54,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,HL,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Heleen displays and throws a tube at noone in particular.,,,,,,,,
11,Jun,2013,SW,15:20,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Jun,2013,SW,15:51,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Jun,2013,SW,16:23,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Jun,2013,SW,10:45,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Charge started in tunnels or other pod, then spilled over into pod 1",,,,,,,,
12,Jun,2013,SW,10:45,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
12,Jun,2013,SW,10:45,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
12,Jun,2013,SW,11:17,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Louis charged and banged the window,,,,,,,,
12,Jun,2013,SW,11:17,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Banging tunnel,,,,,,,,
12,Jun,2013,SW,11:37,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Jun,2013,SW,15:15,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Jun,2013,SW,14:17,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Jun,2013,SW,14:49,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Jun,2013,SW,16:00,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Jun,2013,SW,10:55,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Display. Banged on tunnel,,,,,,,,
14,Jun,2013,SW,10:55,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Display. Banged on tunnel,,,,,,,,
14,Jun,2013,SW,15:02,24,Y,PA?,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,Y,EV,,,,,N,?,?,N,"Spillover from tunnels, so details unclear",,,,,,,,
14,Jun,2013,SW,15:02,24,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LU,Y,Q,,,,,N,N,N,N,Short display,,,,,,,,
14,Jun,2013,SW,15:02,24,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Liberius charges in from outside and crashes against keeper door,,,,,,,,
14,Jun,2013,SW,16:37,30,Y,FK,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,Louis starts hooting and rocking at Frek. Frek then hoots back and displays.,,,,,,,,
14,Jun,2013,SW,16:37,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Frek displays.,,,,,,,,
14,Jun,2013,SW,16:37,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Liberius charges out of tunnel and displays at group.,,,,,,,,
14,Jun,2013,SW,17:08,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Jun,2013,SW,11:03,10,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q RE,Y,Q,RE,,,,N,N,Y,N,"Seemed like a joint display, no idea who initiated.",,,,,,,,
15,Jun,2013,SW,11:14,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Displa, tossed a cabbage up to the window",,,,,,,,
15,Jun,2013,SW,11:14,20,Y,DA,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,EV,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,Eva chases David through the pod.,,,,,,,,
15,Jun,2013,SW,11:14,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Banged the high window,,,,,,,,
15,Jun,2013,SW,11:14,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Banged the high window,,,,,,,,
15,Jun,2013,SW,11:14,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Banged the high window,,,,,,,,
15,Jun,2013,SW,11:14,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Banged the high window (Rene and Paul were synchronised in each of these occasions),,,,,,,,
15,Jun,2013,SW,11:14,20,Y,LI?,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,Y,Y,N,"Paul charges and Lianne is displaced, but don't know if she was an intended 'victim' or just got in the way",,,,,,,,
15,Jun,2013,SW,11:14,20,Y,PE,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,Paul charges and gives Pearl a whack,,,,,,,,
15,Jun,2013,SW,11:14,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bangs on tunnel in display,,,,,,,,
15,Jun,2013,SW,11:14,20,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Bangs on public window (again, this was synchronised with Paul's display)",,,,,,,,
16,Jun,2013,SW,10:31,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Jun,2013,SW,16:22,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,May,2013,SW,09:22,30,Y,?,?,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,?,?,,,,,,?,?,?,N,"No idea what happened here, everyone just went nuts",,,,,,,,
15,May,2013,SW,10:06,30,Y,RE,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PE,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
15,May,2013,SW,10:40,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,May,2013,SW,09:26,20,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,May,2013,SW,10:19,30,Y,PE,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,,,,,,,,,
16,May,2013,SW,13:33,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,May,2013,SW,14:14,30,Y,?,?,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,Y,Q,DA,,,,N,N,Y,N,,,,,,,,,
16,May,2013,SW,14:14,30,Y,?,?,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Rene displayed and threw some turnips around,,,,,,,,
16,May,2013,SW,14:14,30,Y,?,?,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,Y,DA,,,,,N,N,Y,N,Rene came back to the pod with more ammo,,,,,,,,
17,May,2013,SW,10:06,30,Y,N/A,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,,,,,,,,,
17,May,2013,SW,12:46,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,May,2013,SW,13:36,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,May,2013,SW,13:49,25,Y,?,?,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,ED,N,N/A,N/A,N/A,N/A,N/A,N,N,N,N,,,,,,,,,
18,May,2013,SW,09:46,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,May,2013,SW,10:13,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,May,2013,SW,11:27,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,May,2013,SW,14:46,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,May,2013,SW,14:57,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,May,2013,SW,12:40,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,May,2013,SW,14:20,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,May,2013,SW,14:47,21,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,May,2013,SW,10:33,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,May,2013,SW,16:55,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,May,2013,SW,10:20,30,Y,?,Y,LI,RE,FK,EV,ED,HL,Y,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Qafzeh enters pod, displays and throws food at other chimps in pod. Was then chased out by all chimps in pod.",,,,,,,,
23,May,2013,SW,10:20,30,Y,?,Y,LI,RE,FK,EV,ED,HL,Y,UNK,Q,Y,DA,,,,,Y,N,N,Y,"Qafzeh enters pod and throws food again, this time supported by David. Qafzeh then climbs and smacks someone (ID unknown) before getting chased out of the pod again.",,,,,,,,
23,May,2013,SW,10:53,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,May,2013,SW,12:54,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,May,2013,SW,15:33,30,Y,FK,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,KN chased FK with teeth bared.,,,,,,,,
23,May,2013,SW,15:33,30,Y,CI,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,Poor Cindy got a clout for no reason at all.,,,,,,,,
23,May,2013,SW,15:33,30,Y,LU,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,LO slammed the window (crowd present) and then chased Lucy.,,,,,,,,
24,May,2013,SW,10:05,20,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,May,2013,SW,10:45,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,May,2013,SW,11:28,23,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,May,2013,SW,14:05,20,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,May,2013,SW,14:26,31,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Jul,2013,RH,15:18,31,Y,LO,Y,ED,EV,,,,,Y,UNK,?,?,,,,,,?,,,N,"LO RUNS INTO POD FROM OUTSIDE SCREAMING, SITS BY DOOR STILL FEAR-GRINNING, ED REASSURES, EV STANDS BETWEEN LO AND DOOR",,,,,,,,
1,Jul,2013,RH,15:18,31,Y,?,?,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,ED,Y,RE,,,,,N,Y?,N,N,ED FOLLOWED BY RE BLOCKS DOORWAY TO OUTSIDE AND BOTH HIT PLASTIC SCREEN,,,,,,,,
1,Jul,2013,RH,15:53,20,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK ,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,HOOTS AND BANGS TUNNEL,,,,,,,,
2,Jul,2013,RH,08:40,21,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Jul,2013,RH,10:30,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,HOOTS AND BANGS TUNNEL,,,,,,,,
2,Jul,2013,RH,13:46,31,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Jul,2013,RH,14:14,21,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Jul,2013,RH,13:36,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Jul,2013,RH,14:27,20,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Jul,2013,RH,09:10,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Jul,2013,RH,09:22,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Jul,2013,RH,16:02,31,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Jul,2013,RH,09:01,19,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,BANGS ON GLASS,,,,,,,,
12,Jul,2013,RH,09:01,19,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,CHARGES AROUND FLOOR HOOTING,,,,,,,,
12,Jul,2013,RH,09:01,19,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,CHARGES AROUND FLOOR HOOTING,,,,,,,,
12,Jul,2013,RH,09:01,19,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,CHARGES AROUND FLOOR HOOTING,,,,,,,,
17,Jul,2013,RH,09:07,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,HOOTS,,,,,,,,
17,Jul,2013,RH,09:07,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,HOOTS,,,,,,,,
17,Jul,2013,RH,09:07,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,BANGS TUNNEL,,,,,,,,
17,Jul,2013,RH,09:07,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"ROPE SWING, HOOTS",,,,,,,,
17,Jul,2013,RH,09:07,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,CHARGES AROUND FLOOR THROWING CARROTS,,,,,,,,
17,Jul,2013,RH,09:07,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,BANGS TUNNEL,,,,,,,,
17,Jul,2013,RH,09:07,31,Y,SO,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,N,Y,N,N,"HOOTS, HAND FLICKS AT SO",,,,,,,,
17,Jul,2013,RH,09:07,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,BANGS GLASS,,,,,,,,
17,Jul,2013,RH,09:07,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,EM,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"HOOTS, RUNS ALONG BAR DISPLACING LO",,,,,,,,
18,Jul,2013,RH,08:58,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,ROPE SWING,,,,,,,,
18,Jul,2013,RH,08:58,31,Y,SO,Y,EV,,,,,,Y,UNK,PA,Y,FK,,,,,Y,N,N,Y,"PA HITS SO REPEATEDLY, FK JOINS IN, EV GETS BETWEEN PA, FK AND SO AND HITS FK",,,,,,,,
18,Jul,2013,RH,08:58,31,Y,PE,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,FK CHARGES INTO POD AND HITS PE,,,,,,,,
18,Jul,2013,RH,08:58,31,Y,SO,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,PA HITS SO,,,,,,,,
18,Jul,2013,RH,08:58,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,BANGS TUNNEL,,,,,,,,
18,Jul,2013,RH,08:58,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"CHARGES INTO POD, BANGS KEEPER DOOR",,,,,,,,
19,Jul,2013,RH,09:58,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,BANGS TUNNEL,,,,,,,,
19,Jul,2013,RH,09:58,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,Y,RE,,,,,N,N,Y,N,"BANGS TUNNEL, RE BANGS GLASS",,,,,,,,
19,Jul,2013,RH,09:58,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"HOOTS, BANGS TUNNEL",,,,,,,,
19,Jul,2013,RH,10:31,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,BANGS POD CEILING (UNDER VIEWING AREA OVERHANG),,,,,,,,
19,Jul,2013,RH,10:31,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"BANGS GLASS, CHARGES AROUND FLOOR",,,,,,,,
23,Jul,2013,RH,08:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,BANGS GLASS,,,,,,,,
23,Jul,2013,RH,08:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"SWINGS ROPES, HITS WALL",,,,,,,,
23,Jul,2013,RH,08:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,HL,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,HOOTS,,,,,,,,
23,Jul,2013,RH,08:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,HOOTS,,,,,,,,
23,Jul,2013,RH,08:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"HOOTS, CHARGES INTO TUNNEL, BANGS TUNNEL",,,,,,,,
23,Jul,2013,RH,08:42,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,RE,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,BANGS GLASS ON TOP WINDOWS,,,,,,,,
24,Jul,2013,RH,14:02,31,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Jul,2013,RH,14:35,31,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Jul,2013,RH,08:58,10,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Jul,2013,RH,11:56,10,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KL,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"SWINGS ROPES AROUND, PUFFED UP",,,,,,,,
26,Jul,2013,RH,11:56,10,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,HOOTS,,,,,,,,
26,Jul,2013,RH,11:56,10,Y,ED,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,KD HITS ED AND CHASES OUT OF POD,,,,,,,,
26,Jul,2013,RH,12:08,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,BANGS TUNNEL,,,,,,,,
24,Jun,2013,VW,08:23,31,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Jun,2013,VW,08:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,KD,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bangs in tunnel,,,,,,,,
24,Jun,2013,VW,08:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Swings ropes, charges and bangs on tunnel door",,,,,,,,
24,Jun,2013,VW,08:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,EM,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Puffs up, charges and bangs on tunnel door",,,,,,,,
24,Jun,2013,VW,08:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,EM,Y,LB,,,,,N,N,Y,N,"Starts to hoot, LB joins in, EM charges and hits tunnel door",,,,,,,,
24,Jun,2013,VW,08:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,EM,Y,Q,,,,,N,N,Y,N,"Starts to hoot, Q joins in, EM charges and hits tunnel door",,,,,,,,
24,Jun,2013,VW,08:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,EM,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Hoots, charges and bangs on tunnel door",,,,,,,,
24,Jun,2013,VW,08:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Hoots, charges and bangs on window",,,,,,,,
24,Jun,2013,VW,08:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,DA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bangs on tunnel door,,,,,,,,
24,Jun,2013,VW,08:55,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LO,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Bangs on tunnel door,,,,,,,,
24,Jun,2013,VW,09:29,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Jun,2013,VW,10:20,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Jun,2013,VW,10:52,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Hoots and bangs on wall,,,,,,,,
24,Jun,2013,VW,10:52,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Hoots and bangs on wall,,,,,,,,
24,Jun,2013,VW,10:52,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,PA,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Hoots and bangs on wall,,,,,,,,
24,Jun,2013,VW,10:52,30,Y,PA,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,Charges and hits PA,,,,,,,,
25,Jun,2013,VW,08:23,30,Y,CI,N,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,N,N/A,N/A,N/A,N/A,N/A,Y,N,N,Y,"CI submits to KD, Q charges and hits CI",,,,,,,,
25,Jun,2013,VW,08:23,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,Y,LB,,,,,N,N,Y,N,"Hooting and banging heard from another pod, Q hoots and bangs on window, LB joins in hooting",,,,,,,,
25,Jun,2013,VW,08:58,31,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,FK,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,"Charges, hoots and bangs on wall",,,,,,,,
25,Jun,2013,VW,10:11,30,Y,KD,?,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,Q,?,,,,,,Y,N,N,Y,"Q hoots, charges and hits KD",,,,,,,,
25,Jun,2013,VW,10:11,30,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,UNK,LB,N,N/A,N/A,N/A,N/A,N/A,N,N,Y,N,Charges into pod,,,,,,,,
